year,sum,variable,timescale,region
2001,1.108,BA_Total,yearly_jj,BG
2002,20.740999999999996,BA_Total,yearly_jj,BG
2003,1.374,BA_Total,yearly_jj,BG
2004,2.4530000000000003,BA_Total,yearly_jj,BG
2005,5.778,BA_Total,yearly_jj,BG
2006,5.989,BA_Total,yearly_jj,BG
2007,7.952,BA_Total,yearly_jj,BG
2008,4.493,BA_Total,yearly_jj,BG
2009,3.818000000000001,BA_Total,yearly_jj,BG
2010,1.6050000000000002,BA_Total,yearly_jj,BG
2011,3.565,BA_Total,yearly_jj,BG
2012,3.3910000000000005,BA_Total,yearly_jj,BG
2013,7.370000000000001,BA_Total,yearly_jj,BG
2014,2.9360000000000004,BA_Total,yearly_jj,BG
2015,1.9800000000000002,BA_Total,yearly_jj,BG
2016,2.4150000000000005,BA_Total,yearly_jj,BG
2017,3.1260000000000003,BA_Total,yearly_jj,BG
2018,3.1310000000000002,BA_Total,yearly_jj,BG
2019,2.1310000000000007,BA_Total,yearly_jj,BG
2020,7.656999999999999,BA_Total,yearly_jj,BG
2021,0.765,BA_Total,yearly_jj,BG
2022,1.9040000000000004,BA_Total,yearly_jj,BG
2023,0.9130000000000001,BA_Total,yearly_jj,BG
