year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_jja,QAT
2002,0.0,BA_Total,seasonal_jja,QAT
2003,0.0,BA_Total,seasonal_jja,QAT
2004,0.0,BA_Total,seasonal_jja,QAT
2005,0.0,BA_Total,seasonal_jja,QAT
2006,0.0,BA_Total,seasonal_jja,QAT
2007,0.004,BA_Total,seasonal_jja,QAT
2008,0.0,BA_Total,seasonal_jja,QAT
2009,0.0,BA_Total,seasonal_jja,QAT
2010,0.001,BA_Total,seasonal_jja,QAT
2011,0.0,BA_Total,seasonal_jja,QAT
2012,0.0,BA_Total,seasonal_jja,QAT
2013,0.0,BA_Total,seasonal_jja,QAT
2014,0.004,BA_Total,seasonal_jja,QAT
2015,0.0,BA_Total,seasonal_jja,QAT
2016,0.0,BA_Total,seasonal_jja,QAT
2017,0.0,BA_Total,seasonal_jja,QAT
2018,0.0,BA_Total,seasonal_jja,QAT
2019,0.0,BA_Total,seasonal_jja,QAT
2020,0.0,BA_Total,seasonal_jja,QAT
2021,0.0,BA_Total,seasonal_jja,QAT
2022,0.0,BA_Total,seasonal_jja,QAT
2023,0.0,BA_Total,seasonal_jja,QAT
