year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.159,0.5589999999999999,0.001,0.01,0.10599999999999998,BA_Forest_NonForest,monthly,PRT
2002,0.002,0.0,0.0,0.006,0.0,0.032,0.32300000000000006,0.314,0.069,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2003,0.0,0.0,0.01,0.002,0.0,0.048,0.129,0.6520000000000001,0.41800000000000004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2004,0.0,0.0,0.01,0.026000000000000002,0.006,0.006,0.14,0.018000000000000002,0.04300000000000001,0.007,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2005,0.018,0.012,0.018,0.005,0.004,0.041,0.197,1.205,0.076,0.116,0.0,0.01,BA_Forest_NonForest,monthly,PRT
2006,0.0,0.017,0.0,0.0,0.004,0.007,0.032,0.357,0.04000000000000001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2007,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.01,0.005,0.01,0.138,0.0,BA_Forest_NonForest,monthly,PRT
2008,0.002,0.001,0.0,0.005,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,PRT
2009,0.0,0.035,0.14,0.004,0.0,0.0,0.007,0.089,0.16400000000000003,0.058,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2010,0.0,0.0,0.0,0.008,0.008,0.0,0.12200000000000001,0.5830000000000001,0.03900000000000001,0.002,0.002,0.0,BA_Forest_NonForest,monthly,PRT
2011,0.003,0.004,0.01,0.006,0.001,0.015000000000000001,0.033,0.026999999999999996,0.031,0.13,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2012,0.0,0.09100000000000001,0.192,0.008,0.0,0.0,0.001,0.006,0.336,0.004,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.016,1.006,0.361,0.011000000000000003,0.038,0.017,BA_Forest_NonForest,monthly,PRT
2014,0.0,0.002,0.024,0.001,0.001,0.020999999999999998,0.0,0.006,0.002,0.0,0.0,0.004,BA_Forest_NonForest,monthly,PRT
2015,0.009,0.005,0.028000000000000004,0.03,0.023,0.002,0.016,0.32,0.018000000000000002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.029,1.3809999999999998,0.222,0.016,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2017,0.002,0.007,0.005,0.022,0.0,0.12100000000000002,0.023000000000000003,0.137,0.04300000000000001,1.5250000000000001,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.020000000000000004,0.029,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2019,0.0,0.002,0.009000000000000001,0.0,0.0,0.0,0.004,0.001,0.138,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.053000000000000005,0.8089999999999999,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2021,0.0,0.004,0.043000000000000003,0.0,0.0,0.0,0.004,0.021,0.004,0.002,0.001,0.0,BA_Forest_NonForest,monthly,PRT
2022,0.14800000000000002,0.012,0.0,0.0,0.0,0.0,0.9410000000000001,1.042,0.006,0.0,0.0,0.0,BA_Forest_NonForest,monthly,PRT
2023,0.001,0.021,0.0,0.0,0.001,0.0,,,,,,,BA_Forest_NonForest,monthly,PRT
