year,sum,variable,timescale,region
2002,0.01009016808045468,Cem_Total,yearly_jj,HT
2003,0.006518477062563417,Cem_Total,yearly_jj,HT
2004,0.008152899334078827,Cem_Total,yearly_jj,HT
2005,0.030591040090480134,Cem_Total,yearly_jj,HT
2006,0.02485099869230229,Cem_Total,yearly_jj,HT
2007,0.006188557398228378,Cem_Total,yearly_jj,HT
2008,0.028802160204956236,Cem_Total,yearly_jj,HT
2009,0.014135892984122163,Cem_Total,yearly_jj,HT
2010,0.00590323748630452,Cem_Total,yearly_jj,HT
2011,0.011217549802779265,Cem_Total,yearly_jj,HT
2012,0.009881954535038115,Cem_Total,yearly_jj,HT
2013,0.012631895326306075,Cem_Total,yearly_jj,HT
2014,0.011901197619352297,Cem_Total,yearly_jj,HT
2015,0.0038145948358916633,Cem_Total,yearly_jj,HT
2016,0.012746679952492464,Cem_Total,yearly_jj,HT
2017,0.007994068587236725,Cem_Total,yearly_jj,HT
2018,0.011517727223146602,Cem_Total,yearly_jj,HT
2019,0.009578613237935319,Cem_Total,yearly_jj,HT
2020,0.014334290416641676,Cem_Total,yearly_jj,HT
