year,sum,variable,timescale,country
2002,0.008187382492765837,Cem_Total,seasonal_mam,HTI
2003,0.004285719490712952,Cem_Total,seasonal_mam,HTI
2004,0.0021771586545160215,Cem_Total,seasonal_mam,HTI
2005,0.00775111144520926,Cem_Total,seasonal_mam,HTI
2006,0.007183972146496643,Cem_Total,seasonal_mam,HTI
2007,9.065079368127441e-05,Cem_Total,seasonal_mam,HTI
2008,0.003174414691055756,Cem_Total,seasonal_mam,HTI
2009,0.00020319950370257568,Cem_Total,seasonal_mam,HTI
2010,0.0007073694264144593,Cem_Total,seasonal_mam,HTI
2011,0.007385882237150115,Cem_Total,seasonal_mam,HTI
2012,0.0028335921538296506,Cem_Total,seasonal_mam,HTI
2013,0.0003737243058486633,Cem_Total,seasonal_mam,HTI
2014,0.0006129172792260131,Cem_Total,seasonal_mam,HTI
2015,0.0007246207075776367,Cem_Total,seasonal_mam,HTI
2016,0.0,Cem_Total,seasonal_mam,HTI
2017,0.0,Cem_Total,seasonal_mam,HTI
2018,0.003921435754583462,Cem_Total,seasonal_mam,HTI
2019,0.006915816752159836,Cem_Total,seasonal_mam,HTI
2020,0.0012863808248499908,Cem_Total,seasonal_mam,HTI
