year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.006,0.0,0.027,0.219,0.339,0.505,1.13,1.1550000000000002,0.045000000000000005,0.008,0.0,BA_Total,monthly,ES
2002,0.0,0.0,0.006,0.388,0.359,0.389,1.6630000000000003,1.07,0.784,0.526,0.038000000000000006,0.0,BA_Total,monthly,ES
2003,0.0,0.0,0.022000000000000002,0.158,0.18300000000000002,0.502,0.682,2.363,0.447,0.34199999999999997,0.045,0.023,BA_Total,monthly,ES
2004,0.005,0.0,0.007,0.107,0.188,0.47000000000000003,1.1079999999999999,0.8580000000000001,0.6900000000000001,0.558,0.031,0.008,BA_Total,monthly,ES
2005,0.004,0.001,0.001,0.10400000000000001,0.217,0.492,1.479,1.2550000000000001,0.809,0.6559999999999999,0.004,0.017,BA_Total,monthly,ES
2006,0.0,0.0,0.02,0.007,0.36700000000000005,0.265,0.83,0.9500000000000001,0.29500000000000004,0.08100000000000002,0.019,0.01,BA_Total,monthly,ES
2007,0.002,0.0,0.05,0.14900000000000002,0.45300000000000007,0.5680000000000001,5.118,1.7000000000000002,0.743,0.044000000000000004,0.011,0.007,BA_Total,monthly,ES
2008,0.002,0.0,0.022,0.095,0.047,0.279,0.6350000000000001,2.617,2.7300000000000004,0.248,0.002,0.0,BA_Total,monthly,ES
2009,0.001,0.0,0.001,0.052,0.128,0.6379999999999999,0.871,0.683,0.8099999999999999,0.08800000000000001,0.002,0.008,BA_Total,monthly,ES
2010,0.001,0.008,0.028,0.024999999999999998,0.26,0.557,0.6619999999999999,1.819,2.2670000000000003,0.511,0.006,0.0,BA_Total,monthly,ES
2011,0.0,0.009000000000000001,0.034,0.054,0.194,0.8310000000000001,0.551,0.9830000000000001,1.976,0.227,0.009000000000000001,0.028999999999999998,BA_Total,monthly,ES
2012,0.001,0.016,0.006,0.23,0.14500000000000002,1.026,0.778,2.549,0.588,0.017,0.0,0.0,BA_Total,monthly,ES
2013,0.005,0.015,0.005,0.039,0.10600000000000001,0.174,0.6970000000000001,1.7610000000000001,1.7880000000000003,0.30300000000000005,0.022,0.0,BA_Total,monthly,ES
2014,0.013000000000000001,0.004,0.019,0.128,0.425,0.785,1.048,1.754,0.9730000000000001,0.35200000000000004,0.018,0.007,BA_Total,monthly,ES
2015,0.0,0.018000000000000002,0.022,0.03900000000000001,0.16,0.619,1.0299999999999998,0.625,0.28800000000000003,0.24100000000000002,0.30500000000000005,0.013000000000000001,BA_Total,monthly,ES
2016,0.001,0.005,0.0,0.017,0.027,0.28800000000000003,0.823,1.0950000000000002,0.35300000000000004,0.173,0.003,0.026000000000000002,BA_Total,monthly,ES
2017,0.0,0.0,0.005,0.014,0.075,0.24300000000000002,0.529,1.008,0.895,0.29600000000000004,0.053000000000000005,0.0,BA_Total,monthly,ES
2018,0.001,0.001,0.002,0.058,0.093,0.28900000000000003,0.5650000000000001,0.987,0.888,0.203,0.035,0.019,BA_Total,monthly,ES
2019,0.012,0.025,0.060000000000000005,0.07999999999999999,0.121,0.7,3.521,1.201,1.0659999999999998,0.328,0.057,0.0,BA_Total,monthly,ES
2020,0.007,0.009000000000000001,0.035,0.024,0.167,0.5790000000000001,0.879,1.097,0.563,0.296,0.094,0.019999999999999997,BA_Total,monthly,ES
2021,0.001,0.0,0.019000000000000003,0.179,0.205,0.735,1.198,1.5460000000000003,0.617,0.198,0.01,0.0,BA_Total,monthly,ES
2022,0.015,0.001,0.0,0.07400000000000001,0.024,0.164,0.329,0.988,1.051,0.167,0.038,0.011,BA_Total,monthly,ES
2023,0.04,0.001,0.012,0.187,0.28200000000000003,0.47700000000000004,,,,,,,BA_Total,monthly,ES
