year,sum,variable,timescale,region
2001,0.007,BA_Total,seasonal_son,CZ
2002,0.002,BA_Total,seasonal_son,CZ
2003,0.006,BA_Total,seasonal_son,CZ
2004,0.005,BA_Total,seasonal_son,CZ
2005,0.0,BA_Total,seasonal_son,CZ
2006,0.0,BA_Total,seasonal_son,CZ
2007,0.011,BA_Total,seasonal_son,CZ
2008,0.003,BA_Total,seasonal_son,CZ
2009,0.021000000000000005,BA_Total,seasonal_son,CZ
2010,0.004,BA_Total,seasonal_son,CZ
2011,0.006,BA_Total,seasonal_son,CZ
2012,0.001,BA_Total,seasonal_son,CZ
2013,0.0,BA_Total,seasonal_son,CZ
2014,0.036000000000000004,BA_Total,seasonal_son,CZ
2015,0.002,BA_Total,seasonal_son,CZ
2016,0.043000000000000003,BA_Total,seasonal_son,CZ
2017,0.14600000000000002,BA_Total,seasonal_son,CZ
2018,0.025,BA_Total,seasonal_son,CZ
2019,0.005,BA_Total,seasonal_son,CZ
2020,0.0,BA_Total,seasonal_son,CZ
2021,0.024,BA_Total,seasonal_son,CZ
2022,0.003,BA_Total,seasonal_son,CZ
2023,0.0,BA_Total,seasonal_son,CZ
