year,sum,variable,timescale,country
2002,3.6273732227287354,Cem_Total,yearly_jj,SDN
2003,17.54780880335808,Cem_Total,yearly_jj,SDN
2004,18.56355302674437,Cem_Total,yearly_jj,SDN
2005,17.546736422925825,Cem_Total,yearly_jj,SDN
2006,18.73907721782738,Cem_Total,yearly_jj,SDN
2007,16.451726726919492,Cem_Total,yearly_jj,SDN
2008,19.085911230871325,Cem_Total,yearly_jj,SDN
2009,15.412379839555703,Cem_Total,yearly_jj,SDN
2010,14.39024043575729,Cem_Total,yearly_jj,SDN
2011,12.74028681516895,Cem_Total,yearly_jj,SDN
2012,10.692460428051863,Cem_Total,yearly_jj,SDN
2013,16.558718447130254,Cem_Total,yearly_jj,SDN
2014,13.19743353162964,Cem_Total,yearly_jj,SDN
2015,12.235311917864646,Cem_Total,yearly_jj,SDN
2016,10.423240443688623,Cem_Total,yearly_jj,SDN
2017,13.605150350218292,Cem_Total,yearly_jj,SDN
2018,12.02434788119242,Cem_Total,yearly_jj,SDN
2019,11.794108851874931,Cem_Total,yearly_jj,SDN
2020,12.846151103767511,Cem_Total,yearly_jj,SDN
