year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.014,0.027000000000000003,0.005,0.09,0.16900000000000004,0.21300000000000002,0.385,0.8420000000000002,1.6700000000000002,0.361,0.173,0.0,BA_Total,monthly,SYR
2002,0.0,0.027999999999999997,0.0,0.0,0.013999999999999999,0.23299999999999998,0.6800000000000002,0.534,0.138,0.053,0.116,0.04,BA_Total,monthly,SYR
2003,0.0,0.0,0.005,0.029,0.055,0.975,0.8660000000000001,0.22900000000000004,0.09000000000000002,0.023999999999999997,0.082,0.0,BA_Total,monthly,SYR
2004,0.0,0.05,0.0,0.0,0.165,0.45100000000000007,0.32900000000000007,0.046000000000000006,0.009,0.002,0.009,0.099,BA_Total,monthly,SYR
2005,0.0,0.021,0.0,0.008,0.039,0.43300000000000005,0.063,0.027999999999999997,0.017,0.082,0.029,0.0,BA_Total,monthly,SYR
2006,0.0,0.028999999999999998,0.0,0.0,0.07100000000000001,0.329,0.045000000000000005,0.030000000000000002,0.01,0.003,0.036,0.005,BA_Total,monthly,SYR
2007,0.176,0.002,0.0,0.0,0.478,0.36700000000000005,0.184,0.030000000000000002,0.08900000000000001,0.034,0.008,0.01,BA_Total,monthly,SYR
2008,0.002,0.0,0.0,0.0,0.001,0.254,0.045000000000000005,0.005,0.0,0.006,0.007,0.003,BA_Total,monthly,SYR
2009,0.024,0.001,0.003,0.0,0.05,0.8339999999999999,0.43600000000000005,0.18800000000000003,0.28700000000000003,0.41300000000000003,0.14800000000000002,0.001,BA_Total,monthly,SYR
2010,0.0,0.0,0.0,0.018,0.262,0.9300000000000002,0.5940000000000001,0.12300000000000001,0.06199999999999999,0.34900000000000003,0.28400000000000003,0.045,BA_Total,monthly,SYR
2011,0.0,0.006,0.013,0.0,0.032,0.872,0.129,0.12,0.045,0.012,0.314,0.001,BA_Total,monthly,SYR
2012,0.007,0.0,0.0,0.0,0.042,0.907,0.092,0.084,0.003,0.45,0.017,0.0,BA_Total,monthly,SYR
2013,0.006,0.41700000000000004,0.001,0.030000000000000002,0.9870000000000001,1.051,0.619,0.32500000000000007,0.17600000000000002,0.13,0.399,0.112,BA_Total,monthly,SYR
2014,0.07100000000000001,0.024999999999999998,0.002,0.002,0.24000000000000005,1.0989999999999998,0.15000000000000002,0.185,0.035,0.301,0.189,0.008,BA_Total,monthly,SYR
2015,0.002,0.0,0.0,0.009000000000000001,1.921,2.9019999999999992,1.0930000000000002,0.43000000000000005,0.701,0.713,0.202,0.028,BA_Total,monthly,SYR
2016,0.034,0.05,0.001,0.061000000000000006,0.31,1.275,0.46699999999999997,0.42000000000000004,0.18000000000000002,0.092,1.169,0.056999999999999995,BA_Total,monthly,SYR
2017,0.268,0.035,0.0,0.006,0.27899999999999997,1.078,0.308,0.196,0.042,0.11100000000000002,0.761,0.057999999999999996,BA_Total,monthly,SYR
2018,0.002,0.006,0.016,0.005,0.246,0.6460000000000001,0.149,0.063,0.016,0.442,0.045,0.0,BA_Total,monthly,SYR
2019,0.005,0.0,0.006,0.048,5.850999999999999,7.247999999999998,5.8759999999999994,5.614999999999999,7.345999999999999,2.6700000000000004,1.6130000000000002,0.45300000000000007,BA_Total,monthly,SYR
2020,0.006,0.001,0.001,0.075,2.0060000000000002,4.861,3.677999999999999,1.158,1.4420000000000002,1.334,0.372,0.015,BA_Total,monthly,SYR
2021,0.004,0.0,0.0,0.009000000000000001,0.38500000000000006,2.239,0.126,0.022000000000000002,0.014000000000000002,0.332,0.736,0.066,BA_Total,monthly,SYR
2022,0.005,0.005,0.0,0.0,0.016,1.162,0.18100000000000002,0.012,0.004,0.019000000000000003,0.583,0.054,BA_Total,monthly,SYR
2023,0.006,0.08399999999999999,0.0,0.019,0.255,2.923,,,,,,,BA_Total,monthly,SYR
