year,sum,variable,timescale,country
2001,0.429,BA_Total,seasonal_jja,DNK
2002,0.067,BA_Total,seasonal_jja,DNK
2003,0.38399999999999995,BA_Total,seasonal_jja,DNK
2004,0.08399999999999999,BA_Total,seasonal_jja,DNK
2005,0.0,BA_Total,seasonal_jja,DNK
2006,0.4580000000000001,BA_Total,seasonal_jja,DNK
2007,0.0,BA_Total,seasonal_jja,DNK
2008,0.07600000000000001,BA_Total,seasonal_jja,DNK
2009,0.019,BA_Total,seasonal_jja,DNK
2010,0.0,BA_Total,seasonal_jja,DNK
2011,0.0,BA_Total,seasonal_jja,DNK
2012,0.003,BA_Total,seasonal_jja,DNK
2013,0.06,BA_Total,seasonal_jja,DNK
2014,0.0,BA_Total,seasonal_jja,DNK
2015,0.036000000000000004,BA_Total,seasonal_jja,DNK
2016,0.0,BA_Total,seasonal_jja,DNK
2017,0.0,BA_Total,seasonal_jja,DNK
2018,0.003,BA_Total,seasonal_jja,DNK
2019,0.016,BA_Total,seasonal_jja,DNK
2020,0.0,BA_Total,seasonal_jja,DNK
2021,0.0,BA_Total,seasonal_jja,DNK
2022,0.012,BA_Total,seasonal_jja,DNK
2023,0.0,BA_Total,seasonal_jja,DNK
