year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.00749859286877539,0.0,0.0,0.0,0.0001612929417595215,0.0,0.0,0.0,0.00010041508966973876,0.0,Cem_Total,monthly,BIH
2003,0.0,0.0,0.0017695481037580262,0.0009553641418115844,0.0,0.0,0.012786879592768384,0.2800394337352693,0.021822814701144274,0.0,0.0,0.0,Cem_Total,monthly,BIH
2004,0.0,0.0,0.033608443953448086,0.0,0.0,4.829912886842346e-05,0.0,0.0,0.0,0.0,0.0,0.004708124197784301,Cem_Total,monthly,BIH
2005,0.0,0.0,0.005009138225916961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,BIH
2006,0.0,0.0,0.01857658165212206,0.0,0.0,0.00019066504053582764,0.01224499037553999,0.0,0.0,0.0,0.0,0.0034255414129069823,Cem_Total,monthly,BIH
2007,0.002264589245464096,5.410299225460815e-05,0.005152480639145462,0.0001461928542963867,0.0,0.001257949207257767,0.12640609735266647,0.03487744719030253,0.008535240962327209,0.001556281009352356,0.0003269840592155762,0.0,Cem_Total,monthly,BIH
2008,0.0,0.04721020433498237,0.0,0.0,0.0,0.0,7.289779825482178e-05,0.013341342904737076,0.025412044226070078,0.001060529649306366,0.0,0.0,Cem_Total,monthly,BIH
2009,0.0,0.0,0.003670173109944244,0.0,0.0,0.0,0.0,0.0,0.0006088336439811401,0.004267184959086059,0.0054668462094546654,0.0,Cem_Total,monthly,BIH
2010,0.0,0.0,0.0043974019322557375,0.0,0.0,0.0,0.0,0.013345498099897303,0.0009094739721508179,0.0,0.0,0.0,Cem_Total,monthly,BIH
2011,0.0,0.0,0.06185933197560217,0.0023986519564939877,0.0,0.0,0.0032492389121945194,0.004686997978442567,0.033434554835168384,0.006656676415577148,0.014770221191518034,0.0,Cem_Total,monthly,BIH
2012,0.0,0.009164190632672058,0.008043773030899506,0.0,4.601472650205994e-05,0.0,0.09684284607662871,0.25180189734851555,0.054700873182845,0.0,0.0,0.0,Cem_Total,monthly,BIH
2013,0.0,0.0,0.0,0.0019417520207037353,0.0,0.0,0.0,0.0047636138576153,0.0,0.0,0.0,0.0,Cem_Total,monthly,BIH
2014,0.0,0.0008393909936502533,0.010700062987714096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,BIH
2015,0.0,0.0005352379754542542,0.0018928706420015256,0.0,0.0,0.0,0.009032061812245027,0.0015591304265936893,0.0009238261494102173,0.0,0.008269055734109161,0.007281628707246491,Cem_Total,monthly,BIH
2016,0.008922292526364136,7.760024342736816e-05,0.0001687733260333252,7.67952475335083e-05,0.0,0.0,0.0,0.0018058340476418762,0.0020189968818316952,0.0013680437134423826,0.00021705176575494384,0.04892100465288833,Cem_Total,monthly,BIH
2017,0.0,5.5895048534210206e-05,0.016369326031265466,0.0009393672509789583,0.0,0.0,0.01735665026496088,0.1497451867363871,0.009100530141855457,0.000951110799955719,0.0,0.0,Cem_Total,monthly,BIH
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.101794875941657e-05,0.0035011927485183716,0.0008014727398682252,0.0,Cem_Total,monthly,BIH
2019,0.0,0.003180202797980255,0.0318596559414601,0.00224493993354219,0.0,0.0,0.0,0.0026395513641577755,0.0,0.00012856529561328125,0.00013619114830395508,0.0,Cem_Total,monthly,BIH
2020,0.0,0.0006239997240983122,0.024371059067491315,0.08533493349892167,0.0,0.0,0.0003809447690183716,0.0017812638524093015,0.0012244994951684876,0.0,0.0,0.0,Cem_Total,monthly,BIH
