year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.09700000000000002,0.06000000000000001,0.095,0.0,0.0,BA_Forest_NonForest,monthly,NA
2002,0.004,0.004,0.006,0.015,0.005,0.027,0.002,0.005,0.003,0.002,0.013,0.0,BA_Forest_NonForest,monthly,NA
2003,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.023,0.034,0.002,0.024,0.0,BA_Forest_NonForest,monthly,NA
2004,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.015000000000000003,0.007,0.004,0.0,0.0,BA_Forest_NonForest,monthly,NA
2005,0.0,0.001,0.0,0.0,0.0,0.003,0.0,0.005,0.022000000000000002,0.003,0.0,0.0,BA_Forest_NonForest,monthly,NA
2006,0.0,0.0,0.0,0.0,0.003,0.031,0.014,0.027,0.043000000000000003,0.031,0.0,0.0,BA_Forest_NonForest,monthly,NA
2007,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.001,0.015000000000000001,0.003,0.002,0.0,BA_Forest_NonForest,monthly,NA
2008,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.008,0.069,0.308,0.033,0.0,0.0,BA_Forest_NonForest,monthly,NA
2009,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.055,0.101,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NA
2010,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.083,0.045000000000000005,0.004,0.0,0.0,BA_Forest_NonForest,monthly,NA
2011,0.0,0.0,0.0,0.0,0.049,0.32,0.303,0.229,0.4720000000000001,0.068,0.039,0.0,BA_Forest_NonForest,monthly,NA
2012,0.001,0.0,0.0,0.0,0.0,0.003,0.015,0.027000000000000003,0.03900000000000001,0.015,0.003,0.0,BA_Forest_NonForest,monthly,NA
2013,0.0,0.0,0.003,0.001,0.001,0.004,0.003,0.027000000000000003,0.007,0.002,0.0,0.0,BA_Forest_NonForest,monthly,NA
2014,0.0,0.0,0.0,0.0,0.0,0.03,0.049999999999999996,0.328,0.10500000000000001,0.036000000000000004,0.0,0.0,BA_Forest_NonForest,monthly,NA
2015,0.0,0.004,0.001,0.0,0.0,0.001,0.006,0.023,0.008,0.001,0.0,0.0,BA_Forest_NonForest,monthly,NA
2016,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.007,0.008,0.007,0.01,0.0,BA_Forest_NonForest,monthly,NA
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.046,0.09500000000000001,0.008,0.0,0.0,BA_Forest_NonForest,monthly,NA
2018,0.024,0.0,0.0,0.0,0.0,0.0,0.011,0.049,0.9800000000000001,0.30700000000000005,0.02,0.0,BA_Forest_NonForest,monthly,NA
2019,0.0,0.0,0.003,0.006,0.003,0.035,0.065,0.044,0.101,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NA
2020,0.0,0.0,0.0,0.0,0.002,0.008,0.016,0.034999999999999996,0.013999999999999999,0.053000000000000005,0.0,0.0,BA_Forest_NonForest,monthly,NA
2021,0.0,0.0,0.0,0.0,0.0,0.022,0.027,0.038000000000000006,0.045,0.017,0.0,0.0,BA_Forest_NonForest,monthly,NA
2022,0.0,0.002,0.0,0.0,0.002,0.002,0.002,0.08,0.037,0.04,0.0,0.0,BA_Forest_NonForest,monthly,NA
2023,0.0,0.0,0.0,0.048,0.047,0.016,,,,,,,BA_Forest_NonForest,monthly,NA
