year,sum,variable,timescale,country
2001,0.001,BA_Forest_NonForest,yearly,BFA
2002,0.003,BA_Forest_NonForest,yearly,BFA
2003,0.002,BA_Forest_NonForest,yearly,BFA
2004,0.0,BA_Forest_NonForest,yearly,BFA
2005,0.002,BA_Forest_NonForest,yearly,BFA
2006,0.006,BA_Forest_NonForest,yearly,BFA
2007,0.003,BA_Forest_NonForest,yearly,BFA
2008,0.004,BA_Forest_NonForest,yearly,BFA
2009,0.015,BA_Forest_NonForest,yearly,BFA
2010,0.0,BA_Forest_NonForest,yearly,BFA
2011,0.017,BA_Forest_NonForest,yearly,BFA
2012,0.06199999999999999,BA_Forest_NonForest,yearly,BFA
2013,0.004,BA_Forest_NonForest,yearly,BFA
2014,0.0,BA_Forest_NonForest,yearly,BFA
2015,0.046,BA_Forest_NonForest,yearly,BFA
2016,0.0,BA_Forest_NonForest,yearly,BFA
2017,0.0,BA_Forest_NonForest,yearly,BFA
2018,0.002,BA_Forest_NonForest,yearly,BFA
2019,0.003,BA_Forest_NonForest,yearly,BFA
2020,0.004,BA_Forest_NonForest,yearly,BFA
2021,0.002,BA_Forest_NonForest,yearly,BFA
2022,0.0,BA_Forest_NonForest,yearly,BFA
2023,0.0,BA_Forest_NonForest,yearly,BFA
