year,sum,variable,timescale,region
2002,0.19354557059941763,Cem_Total,seasonal_jja,ET
2003,0.11109509340357993,Cem_Total,seasonal_jja,ET
2004,0.08605191043643508,Cem_Total,seasonal_jja,ET
2005,0.07732278466015909,Cem_Total,seasonal_jja,ET
2006,0.017744679860574458,Cem_Total,seasonal_jja,ET
2007,0.07003293783772017,Cem_Total,seasonal_jja,ET
2008,0.046501053472444404,Cem_Total,seasonal_jja,ET
2009,0.26186213401035424,Cem_Total,seasonal_jja,ET
2010,0.1147915460654874,Cem_Total,seasonal_jja,ET
2011,0.08745536504588836,Cem_Total,seasonal_jja,ET
2012,0.013174102419599957,Cem_Total,seasonal_jja,ET
2013,0.15604697255384498,Cem_Total,seasonal_jja,ET
2014,0.07206814748905846,Cem_Total,seasonal_jja,ET
2015,0.17794942760877558,Cem_Total,seasonal_jja,ET
2016,0.14509106704356772,Cem_Total,seasonal_jja,ET
2017,0.09712991469820748,Cem_Total,seasonal_jja,ET
2018,0.09492089000973905,Cem_Total,seasonal_jja,ET
2019,0.03637117462643977,Cem_Total,seasonal_jja,ET
2020,0.31896180039114574,Cem_Total,seasonal_jja,ET
