year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2006,0.0,0.0,0.008,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2007,0.0,0.0,0.004,0.0,0.0,0.0,0.059,0.021000000000000005,0.009000000000000001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.013000000000000001,0.017,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.021,0.001,0.0,0.0,BA_Forest_NonForest,monthly,ME
2012,0.0,0.0,0.001,0.0,0.0,0.0,0.064,0.14200000000000002,0.024,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2013,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2014,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.004,0.0,0.001,0.09000000000000001,0.001,BA_Forest_NonForest,monthly,ME
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2017,0.0,0.0,0.004,0.0,0.0,0.0,0.005,0.09,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2019,0.0,0.0,0.013000000000000001,0.003,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,BA_Forest_NonForest,monthly,ME
2020,0.0,0.0,0.017,0.011,0.0,0.0,0.0,0.003,0.034,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2021,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.171,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2022,0.0,0.0,0.063,0.0,0.0,0.0,0.023,0.029,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ME
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,ME
