year,sum,variable,timescale,country
2001,0.0,BA_Total,yearly_jj,BRN
2002,0.012,BA_Total,yearly_jj,BRN
2003,0.138,BA_Total,yearly_jj,BRN
2004,0.003,BA_Total,yearly_jj,BRN
2005,0.067,BA_Total,yearly_jj,BRN
2006,0.002,BA_Total,yearly_jj,BRN
2007,0.003,BA_Total,yearly_jj,BRN
2008,0.0,BA_Total,yearly_jj,BRN
2009,0.011,BA_Total,yearly_jj,BRN
2010,0.228,BA_Total,yearly_jj,BRN
2011,0.01,BA_Total,yearly_jj,BRN
2012,0.014,BA_Total,yearly_jj,BRN
2013,0.007,BA_Total,yearly_jj,BRN
2014,0.019000000000000003,BA_Total,yearly_jj,BRN
2015,0.03,BA_Total,yearly_jj,BRN
2016,0.082,BA_Total,yearly_jj,BRN
2017,0.002,BA_Total,yearly_jj,BRN
2018,0.0,BA_Total,yearly_jj,BRN
2019,0.018000000000000002,BA_Total,yearly_jj,BRN
2020,0.02,BA_Total,yearly_jj,BRN
2021,0.0,BA_Total,yearly_jj,BRN
2022,0.0,BA_Total,yearly_jj,BRN
2023,0.0,BA_Total,yearly_jj,BRN
