year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20500000000000002,0.08000000000000002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.13,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2004,0.0,0.0,0.019000000000000003,0.0,0.002,0.10700000000000001,0.022,0.308,0.089,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2005,0.0,0.0,0.006,0.0,0.0,0.10900000000000001,0.019999999999999997,0.084,0.102,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.051,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2007,0.0,0.0,0.009000000000000001,0.001,0.002,0.0,0.012,0.017,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2008,0.0,0.0,0.0,0.0,0.0,0.004,0.025,0.012,0.01,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2009,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.007,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2010,0.0,0.035,0.097,0.0,0.0,0.0,0.015,0.059,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2011,0.0,0.0,0.0,0.0,0.0,0.023,0.003,0.034,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2012,0.0,0.0,0.0,0.0,0.059,0.134,0.014,0.14700000000000002,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2014,0.0,0.001,0.027,0.0,0.0,0.091,0.043,0.014,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.003,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.019,0.010000000000000002,0.016,0.0,0.0,BA_Forest_NonForest,monthly,LK
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2019,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2020,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.009,0.022000000000000002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LK
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,LK
