year,sum,variable,timescale,country
2001,0.853,BA_Total,yearly_jj,KGZ
2002,0.911,BA_Total,yearly_jj,KGZ
2003,3.425,BA_Total,yearly_jj,KGZ
2004,1.6340000000000001,BA_Total,yearly_jj,KGZ
2005,1.216,BA_Total,yearly_jj,KGZ
2006,2.097,BA_Total,yearly_jj,KGZ
2007,2.3720000000000003,BA_Total,yearly_jj,KGZ
2008,1.858,BA_Total,yearly_jj,KGZ
2009,1.1019999999999999,BA_Total,yearly_jj,KGZ
2010,0.813,BA_Total,yearly_jj,KGZ
2011,0.794,BA_Total,yearly_jj,KGZ
2012,1.4630000000000003,BA_Total,yearly_jj,KGZ
2013,0.921,BA_Total,yearly_jj,KGZ
2014,0.405,BA_Total,yearly_jj,KGZ
2015,0.317,BA_Total,yearly_jj,KGZ
2016,0.519,BA_Total,yearly_jj,KGZ
2017,0.518,BA_Total,yearly_jj,KGZ
2018,0.459,BA_Total,yearly_jj,KGZ
2019,0.757,BA_Total,yearly_jj,KGZ
2020,0.40800000000000003,BA_Total,yearly_jj,KGZ
2021,0.547,BA_Total,yearly_jj,KGZ
2022,0.15000000000000002,BA_Total,yearly_jj,KGZ
2023,0.48,BA_Total,yearly_jj,KGZ
