year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.10200000000000001,0.0,0.0,0.0,0.0,0.003,0.001,0.013000000000000001,0.0,0.003,0.0,0.0,BA_Forest_NonForest,monthly,BW
2002,0.034,0.001,0.082,0.117,0.028,0.005,0.001,0.0,0.0,0.001,0.014000000000000002,0.005,BA_Forest_NonForest,monthly,BW
2003,0.039999999999999994,0.004,0.238,0.06,0.012,0.0,0.0,0.003,0.0,0.0,0.07300000000000001,0.055,BA_Forest_NonForest,monthly,BW
2004,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.005,0.0,BA_Forest_NonForest,monthly,BW
2005,0.016,0.021,0.037,0.091,0.05,0.0,0.0,0.0,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BW
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.002,0.0,BA_Forest_NonForest,monthly,BW
2007,0.002,0.07600000000000001,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.034,0.003,BA_Forest_NonForest,monthly,BW
2008,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.012,BA_Forest_NonForest,monthly,BW
2009,0.006,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,BW
2010,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BW
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.001,0.009000000000000001,0.006,0.001,0.0,BA_Forest_NonForest,monthly,BW
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.049,0.036000000000000004,0.0,BA_Forest_NonForest,monthly,BW
2013,0.0,0.003,0.027,0.015,0.0,0.0,0.0,0.0,0.003,0.16999999999999998,0.014,0.0,BA_Forest_NonForest,monthly,BW
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.001,0.0,BA_Forest_NonForest,monthly,BW
2015,0.038,0.006,0.034,0.0,0.0,0.0,0.0,0.001,0.005,0.053,0.034999999999999996,0.013000000000000001,BA_Forest_NonForest,monthly,BW
2016,0.15700000000000003,0.29000000000000004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.046,0.008,BA_Forest_NonForest,monthly,BW
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.002,0.09000000000000001,0.087,0.001,BA_Forest_NonForest,monthly,BW
2018,0.194,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.018000000000000002,0.003,0.13,BA_Forest_NonForest,monthly,BW
2019,0.016,0.048,0.11499999999999999,0.003,0.0,0.001,0.011,0.005,0.04300000000000001,0.16899999999999998,0.062,0.009000000000000001,BA_Forest_NonForest,monthly,BW
2020,0.024,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BW
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.005,0.045,0.162,0.213,BA_Forest_NonForest,monthly,BW
2022,0.107,0.044,0.004,0.033,0.19,0.005,0.003,0.0,0.004,0.002,0.002,0.024,BA_Forest_NonForest,monthly,BW
2023,0.025,0.0,0.044000000000000004,0.33,0.052000000000000005,0.078,,,,,,,BA_Forest_NonForest,monthly,BW
