year,sum,variable,timescale,country
2001,0.221,BA_Total,seasonal_son,ARM
2002,0.038,BA_Total,seasonal_son,ARM
2003,0.004,BA_Total,seasonal_son,ARM
2004,0.43000000000000005,BA_Total,seasonal_son,ARM
2005,0.14600000000000002,BA_Total,seasonal_son,ARM
2006,0.29300000000000004,BA_Total,seasonal_son,ARM
2007,0.022,BA_Total,seasonal_son,ARM
2008,0.122,BA_Total,seasonal_son,ARM
2009,0.006,BA_Total,seasonal_son,ARM
2010,2.586,BA_Total,seasonal_son,ARM
2011,0.10500000000000001,BA_Total,seasonal_son,ARM
2012,0.152,BA_Total,seasonal_son,ARM
2013,0.48800000000000004,BA_Total,seasonal_son,ARM
2014,0.12000000000000001,BA_Total,seasonal_son,ARM
2015,0.028,BA_Total,seasonal_son,ARM
2016,0.29000000000000004,BA_Total,seasonal_son,ARM
2017,0.637,BA_Total,seasonal_son,ARM
2018,0.32500000000000007,BA_Total,seasonal_son,ARM
2019,0.371,BA_Total,seasonal_son,ARM
2020,0.10600000000000001,BA_Total,seasonal_son,ARM
2021,0.33099999999999996,BA_Total,seasonal_son,ARM
2022,0.8849999999999999,BA_Total,seasonal_son,ARM
2023,0.0,BA_Total,seasonal_son,ARM
