year,sum,variable,timescale,country
2001,0.10900000000000001,BA_Total,yearly,SOM
2002,1.0979999999999999,BA_Total,yearly,SOM
2003,6.809,BA_Total,yearly,SOM
2004,0.966,BA_Total,yearly,SOM
2005,1.264,BA_Total,yearly,SOM
2006,0.41300000000000003,BA_Total,yearly,SOM
2007,1.8770000000000002,BA_Total,yearly,SOM
2008,1.3780000000000001,BA_Total,yearly,SOM
2009,0.5740000000000001,BA_Total,yearly,SOM
2010,1.247,BA_Total,yearly,SOM
2011,0.17099999999999999,BA_Total,yearly,SOM
2012,3.096,BA_Total,yearly,SOM
2013,3.386,BA_Total,yearly,SOM
2014,0.7670000000000001,BA_Total,yearly,SOM
2015,0.14900000000000002,BA_Total,yearly,SOM
2016,0.303,BA_Total,yearly,SOM
2017,0.001,BA_Total,yearly,SOM
2018,0.023,BA_Total,yearly,SOM
2019,0.199,BA_Total,yearly,SOM
2020,0.781,BA_Total,yearly,SOM
2021,0.389,BA_Total,yearly,SOM
2022,0.056,BA_Total,yearly,SOM
2023,0.113,BA_Total,yearly,SOM
