fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-04-01,2023-04-01,-0.0,-0.0,0.0,0.0,0.111829,0.0,0.0,0.0,0.00642,0.007287,0.907647,0.859164,BA_Forest_NonForest,seasonal_mam,TWN
