year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.9240000000000003,4.432000000000001,4.347999999999999,1.162,0.001,0.0,0.042,0.9950000000000001,0.08700000000000001,0.0,0.004,0.004,BA_Forest_NonForest,monthly,COL
2002,1.0710000000000002,2.047,1.174,0.011,0.0,0.001,0.30700000000000005,1.1959999999999997,0.121,0.021000000000000005,0.057,0.28500000000000003,BA_Forest_NonForest,monthly,COL
2003,4.519000000000001,7.938999999999999,11.513,0.7420000000000001,0.0,0.0,0.36800000000000005,0.372,0.053000000000000005,0.013000000000000001,0.067,0.10800000000000001,BA_Forest_NonForest,monthly,COL
2004,5.333,18.051,2.916,0.309,0.001,0.011,0.068,0.34400000000000003,0.083,0.021,0.022000000000000002,0.24200000000000005,BA_Forest_NonForest,monthly,COL
2005,1.0570000000000002,1.9490000000000003,5.079,0.15700000000000003,0.002,0.022,0.126,0.12300000000000001,0.211,0.030000000000000002,0.06700000000000002,0.7300000000000002,BA_Forest_NonForest,monthly,COL
2006,2.1530000000000005,5.512000000000001,2.542,0.25000000000000006,0.005,0.027000000000000003,0.18100000000000005,0.47300000000000003,0.06300000000000001,0.049,0.07900000000000001,0.4040000000000001,BA_Forest_NonForest,monthly,COL
2007,3.319000000000001,25.62,6.754,0.23100000000000004,0.001,0.042,0.443,0.098,0.22000000000000003,0.024,0.20800000000000007,0.3660000000000001,BA_Forest_NonForest,monthly,COL
2008,2.204,4.526000000000001,4.569000000000001,0.7430000000000002,0.003,0.002,0.031000000000000003,0.052,0.01,0.010000000000000002,0.030000000000000006,0.6050000000000001,BA_Forest_NonForest,monthly,COL
2009,0.647,3.0870000000000006,2.6260000000000003,0.29100000000000004,0.07,0.015000000000000003,0.40800000000000003,0.7360000000000001,0.138,0.067,0.11900000000000002,0.3960000000000001,BA_Forest_NonForest,monthly,COL
2010,3.9800000000000004,3.1980000000000004,0.504,0.048,0.003,0.005,0.009000000000000001,0.135,0.034,0.054000000000000006,0.048,0.15100000000000002,BA_Forest_NonForest,monthly,COL
2011,1.907,3.1430000000000002,0.655,0.034,0.0,0.003,0.058,0.10200000000000001,0.019000000000000003,0.012,0.012,0.09600000000000002,BA_Forest_NonForest,monthly,COL
2012,1.617,2.226,2.7700000000000005,0.0,0.0,0.009000000000000001,0.068,0.29600000000000004,0.474,0.026000000000000002,0.09100000000000001,0.35500000000000004,BA_Forest_NonForest,monthly,COL
2013,2.5500000000000007,3.6610000000000005,1.252,0.19800000000000006,0.01,0.006,0.04,0.07300000000000001,0.022000000000000002,0.014,0.09800000000000002,0.3780000000000001,BA_Forest_NonForest,monthly,COL
2014,2.5000000000000004,6.297,2.0660000000000003,0.539,0.002,0.02,0.29200000000000004,0.132,0.11499999999999999,0.013000000000000001,0.019000000000000003,0.08500000000000002,BA_Forest_NonForest,monthly,COL
2015,0.5140000000000001,0.9060000000000002,5.917000000000001,0.14300000000000002,0.018000000000000002,0.05700000000000001,0.15900000000000003,0.139,0.20500000000000004,0.010000000000000002,0.012,0.073,BA_Forest_NonForest,monthly,COL
2016,2.978000000000001,4.150000000000001,3.986,0.6520000000000001,0.0,0.001,0.031,0.15000000000000002,0.022,0.013000000000000001,0.025,0.17500000000000004,BA_Forest_NonForest,monthly,COL
2017,0.63,2.7610000000000006,0.809,0.044,0.0,0.001,0.031,0.023,0.065,0.008,0.022,0.30100000000000005,BA_Forest_NonForest,monthly,COL
2018,0.20600000000000002,16.678,3.1890000000000005,0.14100000000000001,0.0,0.004,0.12200000000000001,0.11000000000000001,0.048,0.008,0.026000000000000002,0.158,BA_Forest_NonForest,monthly,COL
2019,2.133000000000001,5.839999999999999,6.140000000000001,1.17,0.0,0.0,0.044,0.116,0.17600000000000002,0.022000000000000002,0.10900000000000001,0.15999999999999998,BA_Forest_NonForest,monthly,COL
2020,1.209,4.5070000000000014,9.643999999999998,1.83,0.07,0.026000000000000002,0.02,0.098,0.049,0.009000000000000001,0.007,0.07200000000000001,BA_Forest_NonForest,monthly,COL
2021,0.3960000000000001,2.353,2.052,0.06999999999999999,0.0,0.0,0.009000000000000001,0.005,0.007,0.015,0.274,0.9990000000000001,BA_Forest_NonForest,monthly,COL
2022,6.754,5.469000000000001,3.597,0.406,0.0,0.002,0.25,0.10600000000000001,0.04000000000000001,0.014,0.046,0.5870000000000001,BA_Forest_NonForest,monthly,COL
2023,0.7590000000000001,3.1660000000000004,2.2779999999999996,0.8330000000000001,0.138,0.027000000000000003,,,,,,,BA_Forest_NonForest,monthly,COL
