year,sum,variable,timescale,region
2002,0.0007316968341004029,Cem_Total,seasonal_mam,I
2003,0.005748699513360138,Cem_Total,seasonal_mam,I
2004,0.01711644539113757,Cem_Total,seasonal_mam,I
2005,0.013678016816629252,Cem_Total,seasonal_mam,I
2006,0.0429997397586552,Cem_Total,seasonal_mam,I
2007,0.0006866577946776123,Cem_Total,seasonal_mam,I
2008,0.01145084039808602,Cem_Total,seasonal_mam,I
2009,0.0006278628931780242,Cem_Total,seasonal_mam,I
2010,0.0006920023917148437,Cem_Total,seasonal_mam,I
2011,0.005777491145003845,Cem_Total,seasonal_mam,I
2012,0.0015000819595650636,Cem_Total,seasonal_mam,I
2013,0.0026134567762335663,Cem_Total,seasonal_mam,I
2014,0.005060854613055496,Cem_Total,seasonal_mam,I
2015,0.008708436676083103,Cem_Total,seasonal_mam,I
2016,0.017509098957908097,Cem_Total,seasonal_mam,I
2017,0.006361071777083468,Cem_Total,seasonal_mam,I
2018,0.0005836473374052582,Cem_Total,seasonal_mam,I
2019,0.006883755119906097,Cem_Total,seasonal_mam,I
2020,0.0018797374954399567,Cem_Total,seasonal_mam,I
