year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2002,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2003,0.013000000000000001,BA_Forest_NonForest,yearly_jj,KGZ
2004,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2005,0.001,BA_Forest_NonForest,yearly_jj,KGZ
2006,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2007,0.016,BA_Forest_NonForest,yearly_jj,KGZ
2008,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2009,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2010,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2011,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2012,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2013,0.001,BA_Forest_NonForest,yearly_jj,KGZ
2014,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2015,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2016,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2017,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2018,0.004,BA_Forest_NonForest,yearly_jj,KGZ
2019,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2020,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2021,0.0,BA_Forest_NonForest,yearly_jj,KGZ
2022,0.002,BA_Forest_NonForest,yearly_jj,KGZ
2023,0.011,BA_Forest_NonForest,yearly_jj,KGZ
