year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_son,FJ
2002,0.0,BA_Total,seasonal_son,FJ
2003,0.379,BA_Total,seasonal_son,FJ
2004,0.046,BA_Total,seasonal_son,FJ
2005,0.002,BA_Total,seasonal_son,FJ
2006,0.0,BA_Total,seasonal_son,FJ
2007,0.025,BA_Total,seasonal_son,FJ
2008,0.049,BA_Total,seasonal_son,FJ
2009,0.0,BA_Total,seasonal_son,FJ
2010,0.14,BA_Total,seasonal_son,FJ
2011,0.0,BA_Total,seasonal_son,FJ
2012,0.0,BA_Total,seasonal_son,FJ
2013,0.0,BA_Total,seasonal_son,FJ
2014,0.295,BA_Total,seasonal_son,FJ
2015,0.22999999999999998,BA_Total,seasonal_son,FJ
2016,0.011,BA_Total,seasonal_son,FJ
2017,0.043000000000000003,BA_Total,seasonal_son,FJ
2018,0.01,BA_Total,seasonal_son,FJ
2019,0.001,BA_Total,seasonal_son,FJ
2020,0.0,BA_Total,seasonal_son,FJ
2021,0.0,BA_Total,seasonal_son,FJ
2022,0.007,BA_Total,seasonal_son,FJ
2023,0.0,BA_Total,seasonal_son,FJ
