year,sum,variable,timescale,country
2001,2.797,BA_Total,seasonal_jja,COL
2002,4.306999999999999,BA_Total,seasonal_jja,COL
2003,3.7270000000000003,BA_Total,seasonal_jja,COL
2004,2.1550000000000002,BA_Total,seasonal_jja,COL
2005,5.418000000000001,BA_Total,seasonal_jja,COL
2006,2.8130000000000006,BA_Total,seasonal_jja,COL
2007,2.5679999999999996,BA_Total,seasonal_jja,COL
2008,2.236,BA_Total,seasonal_jja,COL
2009,4.548,BA_Total,seasonal_jja,COL
2010,1.8490000000000002,BA_Total,seasonal_jja,COL
2011,3.2680000000000002,BA_Total,seasonal_jja,COL
2012,2.492,BA_Total,seasonal_jja,COL
2013,2.1750000000000003,BA_Total,seasonal_jja,COL
2014,2.7990000000000004,BA_Total,seasonal_jja,COL
2015,3.4460000000000006,BA_Total,seasonal_jja,COL
2016,1.9260000000000002,BA_Total,seasonal_jja,COL
2017,1.5010000000000001,BA_Total,seasonal_jja,COL
2018,1.4190000000000003,BA_Total,seasonal_jja,COL
2019,2.476,BA_Total,seasonal_jja,COL
2020,2.309,BA_Total,seasonal_jja,COL
2021,0.642,BA_Total,seasonal_jja,COL
2022,3.08,BA_Total,seasonal_jja,COL
2023,0.0,BA_Total,seasonal_jja,COL
