year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0010095236113482056,0.0008079513049530639,0.000748090848608307,0.0,0.0,0.0002694018295677491,0.0,Cem_Total,monthly,JOR
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.00020031470229593657,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2004,0.0,0.0,0.0,0.0,0.0008246856681921996,0.0,0.002484672816782379,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0010757314848486327,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2006,0.0,0.0,0.0,0.0,0.0,0.0002946964295164795,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0006535484869267577,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2010,0.0,0.0,0.0,0.0,0.0,0.00034634242776171876,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2011,0.0,0.0,0.0,0.0,0.00020154027665197753,0.0,0.001484137146504181,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2015,0.00014778339665060425,0.0,0.0,0.0,0.0,0.0018039068266311644,0.003655017971360046,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2017,5.096818581478881e-05,0.0,0.0,0.0,0.0,0.002305578527506592,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,JOR
2020,0.0,0.0,0.0,0.0,0.0,0.001689367751996002,5.865463726177978e-05,0.0,0.0,0.00025568251450079345,0.0,0.0,Cem_Total,monthly,JOR
