year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.00029486249222082514,0.0,0.0,0.0011619258395791626,0.0,0.0053792554534357155,0.056770089593270526,0.056084993763756454,0.009524426828349197,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,P
2003,0.0,0.0,0.0006880415567781678,9.992278610612487e-05,0.0,0.008665569679786713,0.023920195915628138,0.1372984039660886,0.09763326013225108,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,P
2004,0.0,0.0,0.0012573611595563582,0.0028235311231398236,0.0003126803354473419,0.0011468684191881105,0.028288718796826266,0.0020185350673648985,0.008522113464802245,0.0009764710360182496,0.0,0.0,Cem_Forest_NonForest,monthly,P
2005,0.0030316565229779662,0.0015542665635529176,0.0037095076822028198,0.0007591333969551392,9.317749294256592e-05,0.009302454696103378,0.04579379546648965,0.3713671309874946,0.023688759735161404,0.03488374966539773,0.0,0.0010639171479151915,Cem_Forest_NonForest,monthly,P
2006,0.0,0.0017354824765861206,0.0,0.0,0.0012198942448272704,0.001614140522632538,0.009229284713722901,0.0979079305798044,0.011489887542488286,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,P
2007,0.0,0.0,0.0005871478592693482,0.0,0.0,0.0,0.0,0.0025682675483245238,0.001440294649576172,0.001119007737001404,0.028373374929029166,0.0,Cem_Forest_NonForest,monthly,P
2008,4.055229128085327e-05,9.632181148339845e-05,0.0,0.0005359778128019714,0.0,0.0,0.00019455644498553467,0.0,0.0,0.0,0.0,0.00010062386524032594,Cem_Forest_NonForest,monthly,P
2009,0.0,0.0022641036949034195,0.019552276859854674,0.00038203434289990233,0.0,0.0,0.0020752247623130496,0.020083336929516877,0.04387952021018793,0.007816935954134787,0.0,0.0,Cem_Forest_NonForest,monthly,P
2010,0.0,0.0,0.0,0.0008986603553465271,0.0008315875741083069,0.0,0.035545720989384466,0.18094707052122633,0.007198292706160308,0.0001755785016017151,6.421910391347695e-05,0.0,Cem_Forest_NonForest,monthly,P
2011,7.501644539190675e-05,0.0004070905842513733,0.0007686936995916138,0.0004770923860632019,0.0,0.005701848183181518,0.00936322506603113,0.005272256802487732,0.00768203828433817,0.05514520973073285,0.0,0.0,Cem_Forest_NonForest,monthly,P
2012,0.0,0.010689245868883278,0.07058072574587385,0.002547246786388794,0.0,0.0,0.00030521830481823733,0.0030852315151220703,0.18467350902442786,0.00024933596089212037,0.0,0.0,Cem_Forest_NonForest,monthly,P
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.008776414160183228,0.5173750211557382,0.14713531264164528,0.0018033319856380922,0.009191709710059177,0.005765373199338684,Cem_Forest_NonForest,monthly,P
2014,0.0,0.0,0.0023282733472583922,0.00025481262174169923,0.0,0.010724697984952576,0.0,0.002419569975963135,0.00037950859877392576,0.0,0.0,0.0007648998367004395,Cem_Forest_NonForest,monthly,P
2015,0.0034114871855296628,0.0003915271776562195,0.00674449580874762,0.0117191286985206,0.012942146713395386,0.000386912886239624,0.005135316106021107,0.18809241437387114,0.007837453917875855,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,P
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.013748938706504881,0.7598347896852874,0.09543970062517794,0.0028210234628001105,0.0,0.0,Cem_Forest_NonForest,monthly,P
2017,0.00016678698476342774,0.0007074880529121703,0.0008108119810154722,0.00675260527310699,0.0,0.06053874863911495,0.01036182598543048,0.05084566409208667,0.012446499822909974,1.011310562674875,0.0,0.0,Cem_Forest_NonForest,monthly,P
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120743054564708,0.006333099863746842,0.01205472834322887,0.0,0.0,Cem_Forest_NonForest,monthly,P
2019,0.0,0.00024179981241677855,0.0041285472905510864,0.0,0.0,0.0,0.0010997138989672242,0.00015566855549523927,0.05275104735017011,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,P
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0698752941001125,0.014912026114925444,0.3368191157398328,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,P
