year,sum,variable,timescale,region
2001,0.36100000000000004,BA_Total,seasonal_son,SR
2002,1.4849999999999999,BA_Total,seasonal_son,SR
2003,0.29600000000000004,BA_Total,seasonal_son,SR
2004,1.133,BA_Total,seasonal_son,SR
2005,0.35500000000000004,BA_Total,seasonal_son,SR
2006,0.767,BA_Total,seasonal_son,SR
2007,0.246,BA_Total,seasonal_son,SR
2008,0.398,BA_Total,seasonal_son,SR
2009,1.3690000000000002,BA_Total,seasonal_son,SR
2010,0.15200000000000002,BA_Total,seasonal_son,SR
2011,0.29300000000000004,BA_Total,seasonal_son,SR
2012,1.302,BA_Total,seasonal_son,SR
2013,0.532,BA_Total,seasonal_son,SR
2014,1.173,BA_Total,seasonal_son,SR
2015,1.1600000000000001,BA_Total,seasonal_son,SR
2016,0.256,BA_Total,seasonal_son,SR
2017,0.24200000000000002,BA_Total,seasonal_son,SR
2018,0.523,BA_Total,seasonal_son,SR
2019,1.0719999999999998,BA_Total,seasonal_son,SR
2020,0.7100000000000001,BA_Total,seasonal_son,SR
2021,0.09400000000000001,BA_Total,seasonal_son,SR
2022,0.45,BA_Total,seasonal_son,SR
2023,0.0,BA_Total,seasonal_son,SR
