year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_jja,OMN
2002,0.002,BA_Total,seasonal_jja,OMN
2003,0.0,BA_Total,seasonal_jja,OMN
2004,0.0,BA_Total,seasonal_jja,OMN
2005,0.0,BA_Total,seasonal_jja,OMN
2006,0.0,BA_Total,seasonal_jja,OMN
2007,0.012,BA_Total,seasonal_jja,OMN
2008,0.001,BA_Total,seasonal_jja,OMN
2009,0.0,BA_Total,seasonal_jja,OMN
2010,0.0,BA_Total,seasonal_jja,OMN
2011,0.0,BA_Total,seasonal_jja,OMN
2012,0.0,BA_Total,seasonal_jja,OMN
2013,0.0,BA_Total,seasonal_jja,OMN
2014,0.0,BA_Total,seasonal_jja,OMN
2015,0.0,BA_Total,seasonal_jja,OMN
2016,0.004,BA_Total,seasonal_jja,OMN
2017,0.001,BA_Total,seasonal_jja,OMN
2018,0.0,BA_Total,seasonal_jja,OMN
2019,0.001,BA_Total,seasonal_jja,OMN
2020,0.051000000000000004,BA_Total,seasonal_jja,OMN
2021,0.014,BA_Total,seasonal_jja,OMN
2022,0.001,BA_Total,seasonal_jja,OMN
2023,0.0,BA_Total,seasonal_jja,OMN
