fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-10-01,2020-10-01,0.333693,26.931863,0.55604,0.966151,Cem_Forest_NonForest,seasonal_son,BR
