year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,JPN
2002,0.003,BA_Total,seasonal_djf,JPN
2003,0.030000000000000002,BA_Total,seasonal_djf,JPN
2004,0.084,BA_Total,seasonal_djf,JPN
2005,0.0,BA_Total,seasonal_djf,JPN
2006,0.088,BA_Total,seasonal_djf,JPN
2007,0.036,BA_Total,seasonal_djf,JPN
2008,0.08600000000000001,BA_Total,seasonal_djf,JPN
2009,0.444,BA_Total,seasonal_djf,JPN
2010,0.021,BA_Total,seasonal_djf,JPN
2011,0.07899999999999999,BA_Total,seasonal_djf,JPN
2012,0.0,BA_Total,seasonal_djf,JPN
2013,0.021,BA_Total,seasonal_djf,JPN
2014,0.078,BA_Total,seasonal_djf,JPN
2015,0.052000000000000005,BA_Total,seasonal_djf,JPN
2016,0.07900000000000001,BA_Total,seasonal_djf,JPN
2017,0.126,BA_Total,seasonal_djf,JPN
2018,0.166,BA_Total,seasonal_djf,JPN
2019,0.137,BA_Total,seasonal_djf,JPN
2020,0.23,BA_Total,seasonal_djf,JPN
2021,0.182,BA_Total,seasonal_djf,JPN
2022,0.375,BA_Total,seasonal_djf,JPN
2023,0.194,BA_Total,seasonal_djf,JPN
