year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,PRK
2002,0.131,BA_Total,seasonal_djf,PRK
2003,0.073,BA_Total,seasonal_djf,PRK
2004,0.427,BA_Total,seasonal_djf,PRK
2005,0.014,BA_Total,seasonal_djf,PRK
2006,0.15800000000000003,BA_Total,seasonal_djf,PRK
2007,0.10300000000000001,BA_Total,seasonal_djf,PRK
2008,0.204,BA_Total,seasonal_djf,PRK
2009,0.672,BA_Total,seasonal_djf,PRK
2010,0.004,BA_Total,seasonal_djf,PRK
2011,1.013,BA_Total,seasonal_djf,PRK
2012,0.22100000000000003,BA_Total,seasonal_djf,PRK
2013,0.009000000000000001,BA_Total,seasonal_djf,PRK
2014,0.49200000000000005,BA_Total,seasonal_djf,PRK
2015,0.05500000000000001,BA_Total,seasonal_djf,PRK
2016,0.013,BA_Total,seasonal_djf,PRK
2017,0.054000000000000006,BA_Total,seasonal_djf,PRK
2018,0.461,BA_Total,seasonal_djf,PRK
2019,1.354,BA_Total,seasonal_djf,PRK
2020,0.007,BA_Total,seasonal_djf,PRK
2021,0.0,BA_Total,seasonal_djf,PRK
2022,0.014,BA_Total,seasonal_djf,PRK
2023,0.013,BA_Total,seasonal_djf,PRK
