year,sum,variable,timescale,region
2001,0.845,BA_Total,yearly,DO
2002,0.157,BA_Total,yearly,DO
2003,1.1070000000000002,BA_Total,yearly,DO
2004,0.459,BA_Total,yearly,DO
2005,3.0589999999999997,BA_Total,yearly,DO
2006,0.633,BA_Total,yearly,DO
2007,1.156,BA_Total,yearly,DO
2008,1.149,BA_Total,yearly,DO
2009,0.688,BA_Total,yearly,DO
2010,1.476,BA_Total,yearly,DO
2011,1.052,BA_Total,yearly,DO
2012,0.476,BA_Total,yearly,DO
2013,1.225,BA_Total,yearly,DO
2014,0.775,BA_Total,yearly,DO
2015,1.21,BA_Total,yearly,DO
2016,0.08900000000000001,BA_Total,yearly,DO
2017,0.155,BA_Total,yearly,DO
2018,0.543,BA_Total,yearly,DO
2019,0.333,BA_Total,yearly,DO
2020,0.396,BA_Total,yearly,DO
2021,0.34099999999999997,BA_Total,yearly,DO
2022,0.489,BA_Total,yearly,DO
2023,1.1600000000000001,BA_Total,yearly,DO
