year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,AO
2003,0.11084083626089736,Cem_Total,seasonal_djf,AO
2004,0.04365977892771948,Cem_Total,seasonal_djf,AO
2005,0.1078383885388137,Cem_Total,seasonal_djf,AO
2006,0.23819144079603524,Cem_Total,seasonal_djf,AO
2007,0.07425260802467001,Cem_Total,seasonal_djf,AO
2008,0.4785658755210857,Cem_Total,seasonal_djf,AO
2009,0.07334190640679521,Cem_Total,seasonal_djf,AO
2010,0.15418838789601053,Cem_Total,seasonal_djf,AO
2011,0.008929707304780994,Cem_Total,seasonal_djf,AO
2012,1.3845881990766564,Cem_Total,seasonal_djf,AO
2013,0.08882960491592617,Cem_Total,seasonal_djf,AO
2014,0.4669723941556676,Cem_Total,seasonal_djf,AO
2015,0.04238698587871255,Cem_Total,seasonal_djf,AO
2016,0.009884646538129118,Cem_Total,seasonal_djf,AO
2017,0.3209109403056195,Cem_Total,seasonal_djf,AO
2018,0.060994169594073076,Cem_Total,seasonal_djf,AO
2019,0.2708362318317854,Cem_Total,seasonal_djf,AO
2020,0.0442184473582503,Cem_Total,seasonal_djf,AO
