year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.244,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.02,0.002,0.0,0.0,0.0,BA_Total,monthly,DNK
2003,0.0,0.0,0.0,0.013,0.0,0.0,0.33299999999999996,0.051000000000000004,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2004,0.0,0.0,0.014,0.029,0.0,0.0,0.031,0.05299999999999999,0.032,0.0,0.0,0.0,BA_Total,monthly,DNK
2005,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.43100000000000005,0.027,0.016,0.0,0.0,0.0,BA_Total,monthly,DNK
2007,0.0,0.0,0.051000000000000004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.002,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.013000000000000001,0.0,0.0,0.0,BA_Total,monthly,DNK
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2011,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.012,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.024,0.001,0.0,0.0,0.0,BA_Total,monthly,DNK
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.0,BA_Total,monthly,DNK
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.0,0.0,0.0,0.0,BA_Total,monthly,DNK
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Total,monthly,DNK
