year,sum,variable,timescale,region
2002,5.2854926459283105,Cem_Total,yearly,IND
2003,11.704279713780313,Cem_Total,yearly,IND
2004,17.104434714513335,Cem_Total,yearly,IND
2005,10.933564907610037,Cem_Total,yearly,IND
2006,12.227661324240126,Cem_Total,yearly,IND
2007,16.249225764942157,Cem_Total,yearly,IND
2008,12.086881591238127,Cem_Total,yearly,IND
2009,29.27275142817352,Cem_Total,yearly,IND
2010,21.87990522133512,Cem_Total,yearly,IND
2011,14.350510151329846,Cem_Total,yearly,IND
2012,23.857744752798347,Cem_Total,yearly,IND
2013,14.579245240181104,Cem_Total,yearly,IND
2014,14.56667364400549,Cem_Total,yearly,IND
2015,11.551163527986747,Cem_Total,yearly,IND
2016,15.68582725833555,Cem_Total,yearly,IND
2017,21.540739284129035,Cem_Total,yearly,IND
2018,18.67867773196587,Cem_Total,yearly,IND
2019,13.361160932280491,Cem_Total,yearly,IND
2020,11.326819234149603,Cem_Total,yearly,IND
