year,sum,variable,timescale,region
2001,0.01,BA_Forest_NonForest,yearly,LS
2002,0.006,BA_Forest_NonForest,yearly,LS
2003,0.406,BA_Forest_NonForest,yearly,LS
2004,0.037,BA_Forest_NonForest,yearly,LS
2005,0.01,BA_Forest_NonForest,yearly,LS
2006,0.0,BA_Forest_NonForest,yearly,LS
2007,0.003,BA_Forest_NonForest,yearly,LS
2008,0.004,BA_Forest_NonForest,yearly,LS
2009,0.001,BA_Forest_NonForest,yearly,LS
2010,0.007,BA_Forest_NonForest,yearly,LS
2011,0.003,BA_Forest_NonForest,yearly,LS
2012,0.004,BA_Forest_NonForest,yearly,LS
2013,0.004,BA_Forest_NonForest,yearly,LS
2014,0.001,BA_Forest_NonForest,yearly,LS
2015,0.0,BA_Forest_NonForest,yearly,LS
2016,0.004,BA_Forest_NonForest,yearly,LS
2017,0.001,BA_Forest_NonForest,yearly,LS
2018,0.001,BA_Forest_NonForest,yearly,LS
2019,0.007,BA_Forest_NonForest,yearly,LS
2020,0.01,BA_Forest_NonForest,yearly,LS
2021,0.006,BA_Forest_NonForest,yearly,LS
2022,0.002,BA_Forest_NonForest,yearly,LS
2023,0.0,BA_Forest_NonForest,yearly,LS
