year,sum,variable,timescale,region
2001,26.312,BA_Total,yearly,NE
2002,19.43,BA_Total,yearly,NE
2003,23.25,BA_Total,yearly,NE
2004,17.894000000000002,BA_Total,yearly,NE
2005,22.866000000000003,BA_Total,yearly,NE
2006,19.426000000000002,BA_Total,yearly,NE
2007,24.479,BA_Total,yearly,NE
2008,20.678,BA_Total,yearly,NE
2009,17.658,BA_Total,yearly,NE
2010,19.017,BA_Total,yearly,NE
2011,15.683,BA_Total,yearly,NE
2012,14.815000000000001,BA_Total,yearly,NE
2013,14.341000000000001,BA_Total,yearly,NE
2014,16.689,BA_Total,yearly,NE
2015,17.8,BA_Total,yearly,NE
2016,28.916,BA_Total,yearly,NE
2017,23.069,BA_Total,yearly,NE
2018,24.604,BA_Total,yearly,NE
2019,17.608,BA_Total,yearly,NE
2020,18.119999999999997,BA_Total,yearly,NE
2021,46.83,BA_Total,yearly,NE
2022,32.497,BA_Total,yearly,NE
2023,5.878,BA_Total,yearly,NE
