fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-01-01,2023-01-01,0.002681,-0.002642,0.574197,0.780517,BA_Forest_NonForest,yearly_jj,AL
