year,sum,variable,timescale,country
2002,0.009876273107242362,Cem_Forest_NonForest,yearly,BTN
2003,0.002367527321797241,Cem_Forest_NonForest,yearly,BTN
2004,0.056324466845693325,Cem_Forest_NonForest,yearly,BTN
2005,0.013224836113970656,Cem_Forest_NonForest,yearly,BTN
2006,0.04043817754890833,Cem_Forest_NonForest,yearly,BTN
2007,0.11813332480106754,Cem_Forest_NonForest,yearly,BTN
2008,0.018430784639264498,Cem_Forest_NonForest,yearly,BTN
2009,0.04740769808274225,Cem_Forest_NonForest,yearly,BTN
2010,0.07399784936071382,Cem_Forest_NonForest,yearly,BTN
2011,0.052635785601183815,Cem_Forest_NonForest,yearly,BTN
2012,0.14260320511542393,Cem_Forest_NonForest,yearly,BTN
2013,0.02282413987253555,Cem_Forest_NonForest,yearly,BTN
2014,0.07071515057503326,Cem_Forest_NonForest,yearly,BTN
2015,0.06901941335803845,Cem_Forest_NonForest,yearly,BTN
2016,0.01864396492757089,Cem_Forest_NonForest,yearly,BTN
2017,0.034996908008524355,Cem_Forest_NonForest,yearly,BTN
2018,0.008843370493417296,Cem_Forest_NonForest,yearly,BTN
2019,0.02667301772047159,Cem_Forest_NonForest,yearly,BTN
2020,0.019297084012482344,Cem_Forest_NonForest,yearly,BTN
