year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,SUR
2002,0.01,BA_Total,seasonal_djf,SUR
2003,0.366,BA_Total,seasonal_djf,SUR
2004,0.308,BA_Total,seasonal_djf,SUR
2005,0.086,BA_Total,seasonal_djf,SUR
2006,0.001,BA_Total,seasonal_djf,SUR
2007,0.0,BA_Total,seasonal_djf,SUR
2008,0.0,BA_Total,seasonal_djf,SUR
2009,0.004,BA_Total,seasonal_djf,SUR
2010,0.15400000000000003,BA_Total,seasonal_djf,SUR
2011,0.132,BA_Total,seasonal_djf,SUR
2012,0.10500000000000001,BA_Total,seasonal_djf,SUR
2013,0.035,BA_Total,seasonal_djf,SUR
2014,0.011,BA_Total,seasonal_djf,SUR
2015,0.14900000000000002,BA_Total,seasonal_djf,SUR
2016,0.08600000000000001,BA_Total,seasonal_djf,SUR
2017,0.199,BA_Total,seasonal_djf,SUR
2018,0.10500000000000001,BA_Total,seasonal_djf,SUR
2019,0.07300000000000001,BA_Total,seasonal_djf,SUR
2020,0.127,BA_Total,seasonal_djf,SUR
2021,0.0,BA_Total,seasonal_djf,SUR
2022,0.0,BA_Total,seasonal_djf,SUR
2023,0.0,BA_Total,seasonal_djf,SUR
