year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2003,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2004,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2005,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2006,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2007,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2008,0.0006038417666400757,Cem_Forest_NonForest,seasonal_djf,MR
2009,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2010,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2011,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2012,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2013,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2014,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2015,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2016,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2017,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2018,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2019,0.0,Cem_Forest_NonForest,seasonal_djf,MR
2020,0.0002718754730249023,Cem_Forest_NonForest,seasonal_djf,MR
