year,sum,variable,timescale,country
2001,16.177000000000003,BA_Total,seasonal_son,USA
2002,15.526999999999997,BA_Total,seasonal_son,USA
2003,44.29099999999999,BA_Total,seasonal_son,USA
2004,27.994999999999994,BA_Total,seasonal_son,USA
2005,28.945000000000004,BA_Total,seasonal_son,USA
2006,34.21499999999999,BA_Total,seasonal_son,USA
2007,43.29,BA_Total,seasonal_son,USA
2008,27.731,BA_Total,seasonal_son,USA
2009,15.602000000000002,BA_Total,seasonal_son,USA
2010,33.97,BA_Total,seasonal_son,USA
2011,41.544000000000004,BA_Total,seasonal_son,USA
2012,29.232,BA_Total,seasonal_son,USA
2013,14.994000000000003,BA_Total,seasonal_son,USA
2014,18.700000000000003,BA_Total,seasonal_son,USA
2015,45.640999999999984,BA_Total,seasonal_son,USA
2016,29.094000000000005,BA_Total,seasonal_son,USA
2017,41.421,BA_Total,seasonal_son,USA
2018,28.798000000000002,BA_Total,seasonal_son,USA
2019,34.678000000000004,BA_Total,seasonal_son,USA
2020,105.02,BA_Total,seasonal_son,USA
2021,34.49199999999999,BA_Total,seasonal_son,USA
2022,40.358999999999995,BA_Total,seasonal_son,USA
2023,0.0,BA_Total,seasonal_son,USA
