year,sum,variable,timescale,country
2002,0.006607990394756957,Cem_Total,seasonal_son,POL
2003,0.00933529335710391,Cem_Total,seasonal_son,POL
2004,0.020592724226550445,Cem_Total,seasonal_son,POL
2005,0.0037098853204634704,Cem_Total,seasonal_son,POL
2006,0.005186226312341918,Cem_Total,seasonal_son,POL
2007,0.0018430488671615296,Cem_Total,seasonal_son,POL
2008,0.012747047790803103,Cem_Total,seasonal_son,POL
2009,0.007157212094209839,Cem_Total,seasonal_son,POL
2010,0.005353816127589691,Cem_Total,seasonal_son,POL
2011,0.0018481518542162172,Cem_Total,seasonal_son,POL
2012,0.0036118185094697877,Cem_Total,seasonal_son,POL
2013,0.0,Cem_Total,seasonal_son,POL
2014,0.0,Cem_Total,seasonal_son,POL
2015,0.011827232944763717,Cem_Total,seasonal_son,POL
2016,0.0,Cem_Total,seasonal_son,POL
2017,0.0,Cem_Total,seasonal_son,POL
2018,0.006239943151539398,Cem_Total,seasonal_son,POL
2019,0.00024410640859516908,Cem_Total,seasonal_son,POL
2020,0.0,Cem_Total,seasonal_son,POL
