year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,TN
2002,0.0,0.0,0.0,0.0,0.052,0.016,0.028000000000000004,0.023,0.0,0.0,0.0,0.0,BA_Total,monthly,TN
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.039999999999999994,0.098,0.0,0.0,0.0,BA_Total,monthly,TN
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.093,0.003,0.0,0.0,BA_Total,monthly,TN
2005,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.019,0.016,0.0,0.0,0.0,BA_Total,monthly,TN
2006,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.0,0.007,0.0,0.0,0.0,BA_Total,monthly,TN
2007,0.0,0.0,0.0,0.0,0.0,0.093,0.051,0.038,0.024,0.001,0.0,0.0,BA_Total,monthly,TN
2008,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.062,0.168,0.0,0.0,0.0,BA_Total,monthly,TN
2009,0.0,0.0,0.0,0.0,0.014,0.014,0.001,0.10700000000000001,0.009000000000000001,0.0,0.0,0.0,BA_Total,monthly,TN
2010,0.0,0.0,0.02,0.0,0.0,0.0,0.069,0.17100000000000004,0.012,0.001,0.0,0.0,BA_Total,monthly,TN
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.106,0.004,0.0,0.0,BA_Total,monthly,TN
2012,0.0,0.0,0.0,0.0,0.0,0.004,0.081,0.29800000000000004,0.209,0.026000000000000002,0.0,0.0,BA_Total,monthly,TN
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.5770000000000001,0.011,0.001,0.0,0.0,BA_Total,monthly,TN
2014,0.0,0.0,0.0,0.0,0.0,0.024,0.339,0.467,0.136,0.045,0.0,0.0,BA_Total,monthly,TN
2015,0.0,0.0,0.0,0.003,0.0,0.007,0.197,0.128,0.006,0.0,0.0,0.0,BA_Total,monthly,TN
2016,0.0,0.0,0.0,0.0,0.0,0.003,0.123,0.15700000000000003,0.015,0.0,0.0,0.0,BA_Total,monthly,TN
2017,0.0,0.0,0.0,0.0,0.0,0.049,0.327,1.1700000000000002,0.0,0.0,0.0,0.0,BA_Total,monthly,TN
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.015,0.0,0.0,0.0,0.0,BA_Total,monthly,TN
2019,0.0,0.0,0.0,0.0,0.0,0.002,0.10400000000000001,0.14300000000000002,0.09,0.0,0.0,0.0,BA_Total,monthly,TN
2020,0.0,0.0,0.0,0.0,0.009,0.084,0.167,0.298,0.35300000000000004,0.08700000000000001,0.001,0.0,BA_Total,monthly,TN
2021,0.0,0.0,0.0,0.0,0.0,0.275,0.439,0.634,0.011,0.0,0.0,0.0,BA_Total,monthly,TN
2022,0.0,0.0,0.0,0.0,0.0,0.028,0.16099999999999998,0.24000000000000002,0.032,0.0,0.008,0.0,BA_Total,monthly,TN
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Total,monthly,TN
