year,sum,variable,timescale,region
2001,87.04299999999999,BA_Total,seasonal_son,ZW
2002,50.409,BA_Total,seasonal_son,ZW
2003,74.68900000000001,BA_Total,seasonal_son,ZW
2004,100.649,BA_Total,seasonal_son,ZW
2005,80.916,BA_Total,seasonal_son,ZW
2006,96.914,BA_Total,seasonal_son,ZW
2007,84.874,BA_Total,seasonal_son,ZW
2008,139.65499999999997,BA_Total,seasonal_son,ZW
2009,140.744,BA_Total,seasonal_son,ZW
2010,148.249,BA_Total,seasonal_son,ZW
2011,137.417,BA_Total,seasonal_son,ZW
2012,92.205,BA_Total,seasonal_son,ZW
2013,74.27999999999999,BA_Total,seasonal_son,ZW
2014,94.963,BA_Total,seasonal_son,ZW
2015,129.71999999999997,BA_Total,seasonal_son,ZW
2016,71.51399999999998,BA_Total,seasonal_son,ZW
2017,88.799,BA_Total,seasonal_son,ZW
2018,84.592,BA_Total,seasonal_son,ZW
2019,67.661,BA_Total,seasonal_son,ZW
2020,29.769,BA_Total,seasonal_son,ZW
2021,54.027,BA_Total,seasonal_son,ZW
2022,102.07,BA_Total,seasonal_son,ZW
2023,0.0,BA_Total,seasonal_son,ZW
