year,sum,variable,timescale,country
2002,15.263530051036746,Cem_Total,seasonal_jja,IDN
2003,7.511506441069674,Cem_Total,seasonal_jja,IDN
2004,18.966759902931344,Cem_Total,seasonal_jja,IDN
2005,7.836760304220746,Cem_Total,seasonal_jja,IDN
2006,18.233072167376854,Cem_Total,seasonal_jja,IDN
2007,1.302950820947452,Cem_Total,seasonal_jja,IDN
2008,1.9418973425621242,Cem_Total,seasonal_jja,IDN
2009,16.55718371480792,Cem_Total,seasonal_jja,IDN
2010,0.32816507962971997,Cem_Total,seasonal_jja,IDN
2011,15.414853314888598,Cem_Total,seasonal_jja,IDN
2012,7.449333456427808,Cem_Total,seasonal_jja,IDN
2013,6.906086513157554,Cem_Total,seasonal_jja,IDN
2014,5.478925105456748,Cem_Total,seasonal_jja,IDN
2015,16.226437023859628,Cem_Total,seasonal_jja,IDN
2016,1.626150916281379,Cem_Total,seasonal_jja,IDN
2017,0.754146603449358,Cem_Total,seasonal_jja,IDN
2018,6.561609831779901,Cem_Total,seasonal_jja,IDN
2019,10.075980699357082,Cem_Total,seasonal_jja,IDN
2020,0.30078314179202875,Cem_Total,seasonal_jja,IDN
