year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_djf,AL
2002,0.0,BA_Total,seasonal_djf,AL
2003,0.0,BA_Total,seasonal_djf,AL
2004,0.0,BA_Total,seasonal_djf,AL
2005,0.0,BA_Total,seasonal_djf,AL
2006,0.0,BA_Total,seasonal_djf,AL
2007,0.0,BA_Total,seasonal_djf,AL
2008,0.0,BA_Total,seasonal_djf,AL
2009,0.0,BA_Total,seasonal_djf,AL
2010,0.0,BA_Total,seasonal_djf,AL
2011,0.0,BA_Total,seasonal_djf,AL
2012,0.0,BA_Total,seasonal_djf,AL
2013,0.0,BA_Total,seasonal_djf,AL
2014,0.0,BA_Total,seasonal_djf,AL
2015,0.001,BA_Total,seasonal_djf,AL
2016,0.0,BA_Total,seasonal_djf,AL
2017,0.0,BA_Total,seasonal_djf,AL
2018,0.0,BA_Total,seasonal_djf,AL
2019,0.001,BA_Total,seasonal_djf,AL
2020,0.0,BA_Total,seasonal_djf,AL
2021,0.0,BA_Total,seasonal_djf,AL
2022,0.0,BA_Total,seasonal_djf,AL
2023,0.0,BA_Total,seasonal_djf,AL
