year,sum,variable,timescale,country
2001,4.73,BA_Total,yearly,BGD
2002,0.258,BA_Total,yearly,BGD
2003,1.545,BA_Total,yearly,BGD
2004,1.576,BA_Total,yearly,BGD
2005,2.3320000000000003,BA_Total,yearly,BGD
2006,8.048000000000002,BA_Total,yearly,BGD
2007,3.439,BA_Total,yearly,BGD
2008,4.473,BA_Total,yearly,BGD
2009,6.813000000000001,BA_Total,yearly,BGD
2010,2.074,BA_Total,yearly,BGD
2011,1.8960000000000001,BA_Total,yearly,BGD
2012,2.256,BA_Total,yearly,BGD
2013,6.241999999999999,BA_Total,yearly,BGD
2014,6.673,BA_Total,yearly,BGD
2015,1.9530000000000003,BA_Total,yearly,BGD
2016,0.8440000000000001,BA_Total,yearly,BGD
2017,0.331,BA_Total,yearly,BGD
2018,1.4519999999999997,BA_Total,yearly,BGD
2019,1.3259999999999998,BA_Total,yearly,BGD
2020,5.23,BA_Total,yearly,BGD
2021,4.553,BA_Total,yearly,BGD
2022,0.619,BA_Total,yearly,BGD
2023,1.362,BA_Total,yearly,BGD
