year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_jja,CH
2002,0.0,BA_Forest_NonForest,seasonal_jja,CH
2003,0.01,BA_Forest_NonForest,seasonal_jja,CH
2004,0.0,BA_Forest_NonForest,seasonal_jja,CH
2005,0.0,BA_Forest_NonForest,seasonal_jja,CH
2006,0.0,BA_Forest_NonForest,seasonal_jja,CH
2007,0.0,BA_Forest_NonForest,seasonal_jja,CH
2008,0.0,BA_Forest_NonForest,seasonal_jja,CH
2009,0.0,BA_Forest_NonForest,seasonal_jja,CH
2010,0.0,BA_Forest_NonForest,seasonal_jja,CH
2011,0.0,BA_Forest_NonForest,seasonal_jja,CH
2012,0.0,BA_Forest_NonForest,seasonal_jja,CH
2013,0.0,BA_Forest_NonForest,seasonal_jja,CH
2014,0.0,BA_Forest_NonForest,seasonal_jja,CH
2015,0.0,BA_Forest_NonForest,seasonal_jja,CH
2016,0.0,BA_Forest_NonForest,seasonal_jja,CH
2017,0.0,BA_Forest_NonForest,seasonal_jja,CH
2018,0.0,BA_Forest_NonForest,seasonal_jja,CH
2019,0.0,BA_Forest_NonForest,seasonal_jja,CH
2020,0.0,BA_Forest_NonForest,seasonal_jja,CH
2021,0.0,BA_Forest_NonForest,seasonal_jja,CH
2022,0.001,BA_Forest_NonForest,seasonal_jja,CH
2023,0.0,BA_Forest_NonForest,seasonal_jja,CH
