year,sum,variable,timescale,country
2002,0.0031984921673062746,Cem_Total,seasonal_mam,POL
2003,0.059353876615645604,Cem_Total,seasonal_mam,POL
2004,0.003065604275984772,Cem_Total,seasonal_mam,POL
2005,0.02648224947298556,Cem_Total,seasonal_mam,POL
2006,0.002955687127306702,Cem_Total,seasonal_mam,POL
2007,0.00677595436136728,Cem_Total,seasonal_mam,POL
2008,0.0,Cem_Total,seasonal_mam,POL
2009,0.011765887076369611,Cem_Total,seasonal_mam,POL
2010,0.017577474890443104,Cem_Total,seasonal_mam,POL
2011,0.011871254774889128,Cem_Total,seasonal_mam,POL
2012,0.004848674348152832,Cem_Total,seasonal_mam,POL
2013,0.01352210285514279,Cem_Total,seasonal_mam,POL
2014,0.0054032870112288665,Cem_Total,seasonal_mam,POL
2015,0.0006894214754403839,Cem_Total,seasonal_mam,POL
2016,0.0001425095254208374,Cem_Total,seasonal_mam,POL
2017,0.0,Cem_Total,seasonal_mam,POL
2018,0.007519458692716386,Cem_Total,seasonal_mam,POL
2019,0.0023827636076310726,Cem_Total,seasonal_mam,POL
2020,0.00913080876135823,Cem_Total,seasonal_mam,POL
