year,sum,variable,timescale,region
2001,0.012,BA_Total,yearly,FJ
2002,0.0,BA_Total,yearly,FJ
2003,0.379,BA_Total,yearly,FJ
2004,0.05,BA_Total,yearly,FJ
2005,0.002,BA_Total,yearly,FJ
2006,0.008,BA_Total,yearly,FJ
2007,0.032,BA_Total,yearly,FJ
2008,0.049,BA_Total,yearly,FJ
2009,0.369,BA_Total,yearly,FJ
2010,0.20400000000000001,BA_Total,yearly,FJ
2011,0.0,BA_Total,yearly,FJ
2012,0.0,BA_Total,yearly,FJ
2013,0.0,BA_Total,yearly,FJ
2014,0.384,BA_Total,yearly,FJ
2015,0.353,BA_Total,yearly,FJ
2016,0.038,BA_Total,yearly,FJ
2017,0.043000000000000003,BA_Total,yearly,FJ
2018,0.059,BA_Total,yearly,FJ
2019,0.001,BA_Total,yearly,FJ
2020,0.0,BA_Total,yearly,FJ
2021,0.004,BA_Total,yearly,FJ
2022,0.007,BA_Total,yearly,FJ
2023,0.0,BA_Total,yearly,FJ
