year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.007,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.064,0.002,BA_Forest_NonForest,monthly,AZ
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,BA_Forest_NonForest,monthly,AZ
2005,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.005,0.002,0.0,0.001,0.002,BA_Forest_NonForest,monthly,AZ
2006,0.0,0.0,0.001,0.0,0.0,0.0,0.004,0.012000000000000002,0.007,0.005,0.001,0.0,BA_Forest_NonForest,monthly,AZ
2007,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2008,0.0,0.001,0.003,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.003,0.0,BA_Forest_NonForest,monthly,AZ
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.035,0.073,0.015,BA_Forest_NonForest,monthly,AZ
2011,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2012,0.0,0.002,0.02,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.006,0.0,BA_Forest_NonForest,monthly,AZ
2013,0.001,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2014,0.0,0.002,0.0,0.0,0.0,0.0,0.013000000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.001,0.002,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,BA_Forest_NonForest,monthly,AZ
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.065,0.046,0.004,0.0,BA_Forest_NonForest,monthly,AZ
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.038000000000000006,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2019,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.031,0.002,0.0,0.0,0.017,BA_Forest_NonForest,monthly,AZ
2020,0.003,0.004,0.0,0.0,0.0,0.011,0.003,0.0,0.001,0.126,0.058,0.0,BA_Forest_NonForest,monthly,AZ
2021,0.0,0.007,0.0,0.0,0.0,0.068,0.01,0.060000000000000005,0.016,0.091,0.0,0.007,BA_Forest_NonForest,monthly,AZ
2022,0.0,0.001,0.001,0.003,0.0,0.001,0.0,0.022,0.02,0.042,0.0,0.0,BA_Forest_NonForest,monthly,AZ
2023,0.0,0.0,0.0,0.003,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,AZ
