year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2002,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2003,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2004,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2005,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2006,0.003,BA_Forest_NonForest,seasonal_djf,PAK
2007,0.016,BA_Forest_NonForest,seasonal_djf,PAK
2008,0.01,BA_Forest_NonForest,seasonal_djf,PAK
2009,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2010,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2011,0.001,BA_Forest_NonForest,seasonal_djf,PAK
2012,0.001,BA_Forest_NonForest,seasonal_djf,PAK
2013,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2014,0.002,BA_Forest_NonForest,seasonal_djf,PAK
2015,0.007,BA_Forest_NonForest,seasonal_djf,PAK
2016,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2017,0.004,BA_Forest_NonForest,seasonal_djf,PAK
2018,0.003,BA_Forest_NonForest,seasonal_djf,PAK
2019,0.0,BA_Forest_NonForest,seasonal_djf,PAK
2020,0.001,BA_Forest_NonForest,seasonal_djf,PAK
2021,0.010000000000000002,BA_Forest_NonForest,seasonal_djf,PAK
2022,0.011,BA_Forest_NonForest,seasonal_djf,PAK
2023,0.005,BA_Forest_NonForest,seasonal_djf,PAK
