year,sum,variable,timescale,region
2001,0.673,BA_Forest_NonForest,seasonal_jja,MG
2002,0.45500000000000007,BA_Forest_NonForest,seasonal_jja,MG
2003,0.35700000000000004,BA_Forest_NonForest,seasonal_jja,MG
2004,0.16000000000000003,BA_Forest_NonForest,seasonal_jja,MG
2005,0.33000000000000007,BA_Forest_NonForest,seasonal_jja,MG
2006,0.36,BA_Forest_NonForest,seasonal_jja,MG
2007,0.36600000000000005,BA_Forest_NonForest,seasonal_jja,MG
2008,0.137,BA_Forest_NonForest,seasonal_jja,MG
2009,0.22200000000000003,BA_Forest_NonForest,seasonal_jja,MG
2010,0.30400000000000005,BA_Forest_NonForest,seasonal_jja,MG
2011,0.31700000000000006,BA_Forest_NonForest,seasonal_jja,MG
2012,0.23600000000000004,BA_Forest_NonForest,seasonal_jja,MG
2013,1.392,BA_Forest_NonForest,seasonal_jja,MG
2014,0.131,BA_Forest_NonForest,seasonal_jja,MG
2015,0.274,BA_Forest_NonForest,seasonal_jja,MG
2016,0.8240000000000001,BA_Forest_NonForest,seasonal_jja,MG
2017,0.24300000000000002,BA_Forest_NonForest,seasonal_jja,MG
2018,0.7660000000000001,BA_Forest_NonForest,seasonal_jja,MG
2019,0.275,BA_Forest_NonForest,seasonal_jja,MG
2020,0.36400000000000005,BA_Forest_NonForest,seasonal_jja,MG
2021,0.34700000000000003,BA_Forest_NonForest,seasonal_jja,MG
2022,0.386,BA_Forest_NonForest,seasonal_jja,MG
2023,0.0,BA_Forest_NonForest,seasonal_jja,MG
