year,sum,variable,timescale,country
2002,0.0032249642217630392,Cem_Total,yearly,NOR
2003,0.016247101926437746,Cem_Total,yearly,NOR
2004,0.008175007195784876,Cem_Total,yearly,NOR
2005,0.0,Cem_Total,yearly,NOR
2006,0.00640670543607835,Cem_Total,yearly,NOR
2007,0.015757981382335497,Cem_Total,yearly,NOR
2008,0.05425182582253755,Cem_Total,yearly,NOR
2009,0.0,Cem_Total,yearly,NOR
2010,0.0,Cem_Total,yearly,NOR
2011,0.0,Cem_Total,yearly,NOR
2012,0.0,Cem_Total,yearly,NOR
2013,0.0,Cem_Total,yearly,NOR
2014,0.0,Cem_Total,yearly,NOR
2015,0.0,Cem_Total,yearly,NOR
2016,0.0,Cem_Total,yearly,NOR
2017,0.0,Cem_Total,yearly,NOR
2018,0.005472019408768036,Cem_Total,yearly,NOR
2019,0.008415608595915008,Cem_Total,yearly,NOR
2020,0.0,Cem_Total,yearly,NOR
