year,sum,variable,timescale,region
2001,0.037000000000000005,BA_Forest_NonForest,seasonal_jja,KH
2002,0.253,BA_Forest_NonForest,seasonal_jja,KH
2003,0.10700000000000001,BA_Forest_NonForest,seasonal_jja,KH
2004,0.006,BA_Forest_NonForest,seasonal_jja,KH
2005,0.046,BA_Forest_NonForest,seasonal_jja,KH
2006,0.017,BA_Forest_NonForest,seasonal_jja,KH
2007,0.006,BA_Forest_NonForest,seasonal_jja,KH
2008,0.07700000000000001,BA_Forest_NonForest,seasonal_jja,KH
2009,0.08300000000000002,BA_Forest_NonForest,seasonal_jja,KH
2010,0.037,BA_Forest_NonForest,seasonal_jja,KH
2011,0.07700000000000001,BA_Forest_NonForest,seasonal_jja,KH
2012,0.149,BA_Forest_NonForest,seasonal_jja,KH
2013,0.028,BA_Forest_NonForest,seasonal_jja,KH
2014,0.053,BA_Forest_NonForest,seasonal_jja,KH
2015,0.203,BA_Forest_NonForest,seasonal_jja,KH
2016,0.05,BA_Forest_NonForest,seasonal_jja,KH
2017,0.005,BA_Forest_NonForest,seasonal_jja,KH
2018,0.045,BA_Forest_NonForest,seasonal_jja,KH
2019,0.20500000000000004,BA_Forest_NonForest,seasonal_jja,KH
2020,0.022000000000000002,BA_Forest_NonForest,seasonal_jja,KH
2021,0.198,BA_Forest_NonForest,seasonal_jja,KH
2022,0.009000000000000001,BA_Forest_NonForest,seasonal_jja,KH
2023,0.0,BA_Forest_NonForest,seasonal_jja,KH
