year,sum,variable,timescale,region
2002,0.0021668105026271976,Cem_Forest_NonForest,yearly_jj,BG
2003,0.00037095227746492004,Cem_Forest_NonForest,yearly_jj,BG
2004,0.004014560539266846,Cem_Forest_NonForest,yearly_jj,BG
2005,0.015901475038951417,Cem_Forest_NonForest,yearly_jj,BG
2006,0.013636585334739534,Cem_Forest_NonForest,yearly_jj,BG
2007,0.026477412350462602,Cem_Forest_NonForest,yearly_jj,BG
2008,0.11072606262040259,Cem_Forest_NonForest,yearly_jj,BG
2009,0.014907192763878571,Cem_Forest_NonForest,yearly_jj,BG
2010,0.0025805059751508328,Cem_Forest_NonForest,yearly_jj,BG
2011,0.04359034549316038,Cem_Forest_NonForest,yearly_jj,BG
2012,0.004014669064881501,Cem_Forest_NonForest,yearly_jj,BG
2013,0.012201215238548765,Cem_Forest_NonForest,yearly_jj,BG
2014,0.005538228207964675,Cem_Forest_NonForest,yearly_jj,BG
2015,0.007840820972663726,Cem_Forest_NonForest,yearly_jj,BG
2016,0.00792388544055551,Cem_Forest_NonForest,yearly_jj,BG
2017,0.010031105508825104,Cem_Forest_NonForest,yearly_jj,BG
2018,0.00866890223194684,Cem_Forest_NonForest,yearly_jj,BG
2019,0.007782272967101028,Cem_Forest_NonForest,yearly_jj,BG
2020,0.00977403036778299,Cem_Forest_NonForest,yearly_jj,BG
