year,sum,variable,timescale,region
2001,1.0070000000000001,BA_Total,seasonal_son,I
2002,1.2429999999999999,BA_Total,seasonal_son,I
2003,3.816,BA_Total,seasonal_son,I
2004,3.3789999999999996,BA_Total,seasonal_son,I
2005,0.5300000000000001,BA_Total,seasonal_son,I
2006,0.9070000000000001,BA_Total,seasonal_son,I
2007,3.3920000000000003,BA_Total,seasonal_son,I
2008,1.252,BA_Total,seasonal_son,I
2009,0.508,BA_Total,seasonal_son,I
2010,1.9210000000000005,BA_Total,seasonal_son,I
2011,2.4040000000000004,BA_Total,seasonal_son,I
2012,2.396,BA_Total,seasonal_son,I
2013,0.433,BA_Total,seasonal_son,I
2014,3.827,BA_Total,seasonal_son,I
2015,0.062,BA_Total,seasonal_son,I
2016,0.6930000000000001,BA_Total,seasonal_son,I
2017,1.5310000000000001,BA_Total,seasonal_son,I
2018,0.22200000000000003,BA_Total,seasonal_son,I
2019,2.1159999999999997,BA_Total,seasonal_son,I
2020,0.9480000000000001,BA_Total,seasonal_son,I
2021,3.7439999999999998,BA_Total,seasonal_son,I
2022,0.252,BA_Total,seasonal_son,I
2023,0.0,BA_Total,seasonal_son,I
