year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,4.5200000000000005,2.1390000000000002,2.2979999999999996,2.466,0.5650000000000001,0.14400000000000002,0.0,0.0,0.165,10.232000000000001,3.3880000000000003,1.3009999999999997,BA_Total,monthly,MR
2002,0.636,1.711,0.7450000000000001,0.205,0.185,0.049,0.655,0.0,0.009,0.202,0.063,0.009000000000000001,BA_Total,monthly,MR
2003,0.052000000000000005,0.009,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.038000000000000006,0.265,0.802,1.029,BA_Total,monthly,MR
2004,0.16499999999999998,0.42900000000000005,1.6369999999999996,0.269,0.11699999999999999,0.084,0.03,0.0,0.44200000000000006,5.914000000000001,4.0329999999999995,0.276,BA_Total,monthly,MR
2005,0.336,0.14100000000000001,3.418,2.6310000000000002,0.039,0.406,0.0,0.0,0.356,4.649,1.495,1.155,BA_Total,monthly,MR
2006,0.067,0.30900000000000005,0.36100000000000004,0.325,0.052000000000000005,0.20900000000000002,0.04,0.0,0.016,4.185,7.981,1.9749999999999999,BA_Total,monthly,MR
2007,1.863,1.27,0.278,0.14100000000000001,0.9430000000000001,0.8379999999999999,0.003,0.0,0.089,9.672,24.225,1.4209999999999998,BA_Total,monthly,MR
2008,1.165,2.315,1.455,2.534,0.225,0.041,0.009999999999999998,0.0,0.548,3.6959999999999997,5.648999999999999,1.631,BA_Total,monthly,MR
2009,0.997,1.7440000000000002,2.2089999999999996,0.869,0.667,0.672,0.44300000000000006,0.013,0.249,4.380000000000001,3.396,2.806,BA_Total,monthly,MR
2010,0.41800000000000004,1.0710000000000002,12.568999999999999,0.9570000000000001,1.296,0.532,0.0,0.0,0.081,4.596,6.224,2.223,BA_Total,monthly,MR
2011,1.5939999999999999,5.3,1.8089999999999997,2.37,1.401,0.30500000000000005,0.07600000000000001,0.0,0.25,0.0,0.06799999999999999,0.059,BA_Total,monthly,MR
2012,0.020999999999999998,0.368,0.012,0.109,0.001,0.283,0.0,0.0,0.04000000000000001,0.24,10.916,1.129,BA_Total,monthly,MR
2013,0.462,2.06,2.127,0.791,0.202,0.23099999999999998,0.0,0.0,0.031,1.3450000000000002,1.782,4.3229999999999995,BA_Total,monthly,MR
2014,0.11199999999999999,0.45100000000000007,0.24199999999999997,0.195,0.069,0.0,0.0,0.0,0.028,0.18300000000000005,0.372,0.301,BA_Total,monthly,MR
2015,0.022,0.21,0.191,0.063,0.037000000000000005,0.047,0.0,0.0,0.192,0.186,1.607,0.298,BA_Total,monthly,MR
2016,1.1,0.96,0.515,0.9219999999999999,0.381,0.16099999999999998,0.17700000000000002,0.0,0.059000000000000004,1.7309999999999999,1.3249999999999997,1.4300000000000002,BA_Total,monthly,MR
2017,0.38299999999999995,0.6020000000000001,0.521,1.337,0.0,0.01,0.003,0.0,0.052000000000000005,1.5110000000000001,0.241,0.067,BA_Total,monthly,MR
2018,0.098,0.036000000000000004,0.08199999999999999,0.0,0.005,0.0,0.0,0.0,0.016,0.628,0.262,0.264,BA_Total,monthly,MR
2019,0.28800000000000003,0.308,0.625,0.049,2.578,1.3120000000000003,1.057,0.0,0.019000000000000003,0.529,0.163,0.69,BA_Total,monthly,MR
2020,0.5730000000000001,0.237,0.20500000000000002,0.07200000000000001,0.04,0.125,0.0,0.0,0.055999999999999994,3.105,2.407,0.914,BA_Total,monthly,MR
2021,6.254,0.8780000000000001,1.76,0.42600000000000005,0.051000000000000004,0.132,0.318,0.0,0.006,2.6950000000000003,0.513,0.279,BA_Total,monthly,MR
2022,0.34299999999999997,0.42000000000000004,0.811,0.22699999999999998,0.218,0.016,0.0,0.0,0.005,1.35,3.821,1.62,BA_Total,monthly,MR
2023,2.17,1.9050000000000002,1.7730000000000001,0.5,0.365,0.302,,,,,,,BA_Total,monthly,MR
