year,sum,variable,timescale,region
2002,0.3958795723514602,Cem_Total,seasonal_mam,ZW
2003,0.011422599730688019,Cem_Total,seasonal_mam,ZW
2004,0.02425064214737071,Cem_Total,seasonal_mam,ZW
2005,0.49055813734129794,Cem_Total,seasonal_mam,ZW
2006,0.01880988210789253,Cem_Total,seasonal_mam,ZW
2007,0.26597567578880665,Cem_Total,seasonal_mam,ZW
2008,0.10457532940003426,Cem_Total,seasonal_mam,ZW
2009,0.03155954666852552,Cem_Total,seasonal_mam,ZW
2010,0.041735194227450645,Cem_Total,seasonal_mam,ZW
2011,0.2008243094523628,Cem_Total,seasonal_mam,ZW
2012,0.2527764804475518,Cem_Total,seasonal_mam,ZW
2013,0.16251756851256888,Cem_Total,seasonal_mam,ZW
2014,0.04026722738771697,Cem_Total,seasonal_mam,ZW
2015,0.12108177507089564,Cem_Total,seasonal_mam,ZW
2016,0.019291629627220076,Cem_Total,seasonal_mam,ZW
2017,0.012425835245489186,Cem_Total,seasonal_mam,ZW
2018,0.0080302788464599,Cem_Total,seasonal_mam,ZW
2019,0.18104157567760693,Cem_Total,seasonal_mam,ZW
2020,0.05057889104350251,Cem_Total,seasonal_mam,ZW
