year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_jja,MA
2002,0.001,BA_Forest_NonForest,seasonal_jja,MA
2003,0.009000000000000001,BA_Forest_NonForest,seasonal_jja,MA
2004,0.008,BA_Forest_NonForest,seasonal_jja,MA
2005,0.002,BA_Forest_NonForest,seasonal_jja,MA
2006,0.0,BA_Forest_NonForest,seasonal_jja,MA
2007,0.0,BA_Forest_NonForest,seasonal_jja,MA
2008,0.003,BA_Forest_NonForest,seasonal_jja,MA
2009,0.004,BA_Forest_NonForest,seasonal_jja,MA
2010,0.0,BA_Forest_NonForest,seasonal_jja,MA
2011,0.0,BA_Forest_NonForest,seasonal_jja,MA
2012,0.005,BA_Forest_NonForest,seasonal_jja,MA
2013,0.0,BA_Forest_NonForest,seasonal_jja,MA
2014,0.0,BA_Forest_NonForest,seasonal_jja,MA
2015,0.002,BA_Forest_NonForest,seasonal_jja,MA
2016,0.001,BA_Forest_NonForest,seasonal_jja,MA
2017,0.001,BA_Forest_NonForest,seasonal_jja,MA
2018,0.0,BA_Forest_NonForest,seasonal_jja,MA
2019,0.004,BA_Forest_NonForest,seasonal_jja,MA
2020,0.062,BA_Forest_NonForest,seasonal_jja,MA
2021,0.062,BA_Forest_NonForest,seasonal_jja,MA
2022,0.6470000000000001,BA_Forest_NonForest,seasonal_jja,MA
2023,0.0,BA_Forest_NonForest,seasonal_jja,MA
